,prof_id,quality,difficulty,comment
14,2633746,5.0,1.0,"Theo was my Instructor at Rice University Data Analytics and Visualization Bootcamp. He is very knowledgeable, articulates clearly  and great at what he does. I will recommend him anytime and would love to take his course over and over again. 
Charles"
15,2633746,5.0,1.0,Theo is an excellent teacher and person who cares if his students do well. He is great at explaining concepts and is well articulated and it's easy to understand him. 
16,2633746,5.0,4.0,"Excellent lectures and amazing guidance on projects required for this coursework. Overall, I had a wonderful learning from this course with Theo Khayat."
17,2633746,5.0,4.0,Theo is an awesome instructor! Really excited about the materials and topics covered. He'll go out of his way to make sure you understand a concept or problem you might encounter
18,2633746,5.0,5.0,Theo is great! He is real in the way he teaches and makes very difficult material easy to understand. He is kind also. I would highly recommend taking any of his courses and working hard because you will learn a lot.
19,2633746,4.0,4.0,"Great communicator. Theo is very easy to get along, pretty accessible and humble. He is quite knowledgeable about the topics and is hands-on."
20,2633746,5.0,5.0,"Theo is very knowledgeable! He knows so much about so much. He is very caring in his delivery of the content and helping everyone succeed. He is very respectful and can answer around this topic. He really is amazing. Any of my struggles was not a reflection on him, it is a reflection on me and my learning style. Tough course in tough times."
21,2633746,5.0,4.0,"You can tell Theo really loves teaching, he is very knowledgeable on every subject and you can tell he is passionate on what he teaches and offers great advice to the students. If I had the chance to take another certificate program, I would not hesitate to take him again."
22,2633746,5.0,3.0,"Theo is great! He is super smart and passionate about Data Science and also you can tell he loves teaching, responded to a million questions with a smile and always trying to help. Very approachable, kind and caring. Classes were clear and well paced. My only suggestion would be explain the thought process for activities, not just solved examples."
23,2633746,5.0,4.0,Theo is a positive resource with a broad set of skills that are useful to students. Theo is humble and respects any level of question. He also will help find answers to any unique questions that he hasn't heard before. Theo will give you as much time as you need to grasp a topic and is eager to help out in office hours.
24,2633746,5.0,4.0,"Theo is well spoken, very knowledgeable in the industry, always willing to spend time with his students, and made the hours of lecture easy to listen to. Also, Theo is simply just a super nice person at all times and never missed a class. It was a long class over 24 weeks and it certainly was money well spent!"
25,2701340,1.0,3.0,"Professor cancelled half of her lectures, was always unprepared, and gave vague answer to questions from student. Rude and obnoxious, ego driven professor. Avoid at all costs."
26,2701340,1.0,4.0,"The absolute worst professor in the Northwestern MSDS program. Unorganized, rude to students, and unhelpful. Lot of reading and no instruction. Her class is a joke and she is the saltiest person i had to deal with in a grad program."
27,1230884,3.0,4.0,"great textbook and supplementary materials. dry lectures. overall, best prof for 311"
28,1798198,5.0,5.0,Professor Williams is the best.
29,1798198,5.0,5.0,Gail is the best. Hands down.
30,2041911,3.5,2.0,"Very knowledgeable on the subject matter - Networking Needs a better understanding on how to be a professor and ""teach"" the course material.  Feels students should Google and learn how to work in real world  No feedback on homework. Does not grade homeworkassignments in a timely manner Very nice personality and is available to help if asked"
31,2351161,5.0,3.0,great
32,2351161,4.0,3.0,You have to study a lot but there is usually no homework. Erin is super sweet and tries to make class as fun as possible.
33,1679417,1.0,5.0,"I had Zatta for Classics and the Cinema in Fall 2012. The quality of her instruction was extremely poor: her English is very bad, she does not engage the class, does not encourage critical thinking and the course structure was non-existent. This could have been a great course with a different instructor."
34,2086975,1.5,4.0,It's really ridiculous for a International professor are not friendly with International students. 
35,2390094,2.0,5.0,"The professor is not answering emails, you will be talking to yourself. "
36,2390094,2.0,5.0,You can ask her a question and she will tell you word for word off the power point orrr she will over explain herself where you are completely lost.
37,2390094,5.0,3.0,"Professor Avivi -Reich is an incredible Professor , Ive never met anyone who would dedicate so much effort and time to students . Took her class during the crazy pandemic semester and she went above and beyond for us , provided as much time as we needed to understand the material . The amount of energy and caring she provides is unmatchable !"
38,2390094,1.0,3.0,"The entire course consists of summarizing a textbook chapter every week. Something you could get for $1800 less by reading the book yourself. The assignment prompts are incredibly vague, so you don't know what she wants. Then she'll dock you for missing a minute detail you didn't consider important. Very disappointing excuse for a class."
39,159823,1.0,5.0,"JUST DON'T WASTE YOUR MONEY AND TIME this is simply not worth it. He solves one problem (out of exam questionnaire for 40 min, ends up with the wrong answer, does 5-6 mistakes on the way. THOUGH, he gives 4 problems (as long as I've mentioned and 3 open questions and only one hour to go on the exam. I wonder if he would pass his own test?))))"
40,159823,5.0,3.0,Really great professor!
41,159823,3.5,4.0,"Lectures are excellent; great sense of humor. He explains complex material simply, with good demos. Skipping lecture = not a good grade on exams. He gives extra credit opportunities. If you want a good grade, pay attention, read the text, do the homework, and learn the material! Labs are easy if you prepare and know the material."
42,159823,1.0,5.0,Don't even waste your time taking College Physics with Professor Schmidt.  His lectures are totally useless and will only confuse.  There is no order or structure to how he solves problems so you can't follow.  He doesn't respond to emails and he took off on a sailing trip for 1/2 of the class! This was the worst instructor that I've ever had.
43,159823,1.5,4.0,"He's not really that helpful, his lectures are reallllly bad and the exams are ridiculous.  The material is relatively easy but he blindsides you on tests with with stuff you've never seen before.  Also, he can't teach.  At all.  Seriously."
44,159823,5.0,4.0,"Go to his office hours and just learn the stuff thoroughly.  If he mentions something briefly in lecture learn it tight, part of his tests are pulling up little details, this separates A from B students.  His tests are short and if he only tested major concepts everyone would get A's and then who would be the Chiropractors&#63;"
45,159823,1.0,4.0,"Awful communicator. Lectures are terribly disorganized. He reads from old notes and loses focus and direction frequently. Exams are tough, but curved. The labs for this class are ridiculous, and the lab manual is a riddle. Don't take this class with Schmidt. You have been warned."
46,159823,1.5,5.0,LECTURES ARE USELESS. Tests are not comprised of lectures or homework. Just frustrating.
47,159823,1.5,5.0,"It would have been nice, if at least what were we told would be on the exam was on the exams, instead of stuff that had barely been mentioned in lecture."
48,159823,1.5,4.0,"just disappointing.  given his glowing rep, you'd think the man'd be able to teach.  oops!  guess we were punked!"
49,159823,5.0,1.0,No Comments
50,159823,4.5,4.0,He's pretty funny and helpful except his exam's harder.  You will really have to understand the material to ace his exam.
51,159823,5.0,2.0,"Art Schmidt is a great professor.  Always available to help, you just have to ask.  Sit down with him - he can be hysterical.  Considering he teaches Physics, he is pretty easy.  If you're going to take Physics, take it with him, he's the only way to go."
52,159823,5.0,3.0,No Comments
53,159823,4.0,2.0,No Comments
54,2678864,1.0,4.0,"Decently nice person but awful professor. The instruction was shoddy and unclear. The assignments were extremely vague and badly made, and she clearly has an expectation for what the actual right answers are regardless of the lack of specificity. Then, when students do the assignment technically accurate to the vaguenes of the assignment, bad grade"
55,888911,5.0,5.0,"Fantastic professor to learn organic chemistry from! Organized, funny, and extremely helpful outside of class. Trzupek writes some seriously hard exams but the foundation for orgo that you get from making it through his class is priceless. He prepares you for the whole sequence phenomenally well!"
56,888911,4.0,4.0,"Trzupek is a great lecturer and a patient, helpful teacher. Go to his group help sessions or office hours if you have questions. The only downside is that Trzupek's tests are difficult. "
57,888911,5.0,1.0,Lawrence is a gr9 teacher get it like gr8 but with a 9 hahaha but really Lawrence is the man you go Lawrence 
58,888911,5.0,5.0,"Larry's the best! I loved his humor and his genuine willingness to help. He's one of my favorite profs at NU, but one of my least fav testers. All in all I'd take his class again."
59,888911,5.0,5.0,"Dr. Trzupek is AWESOME! Orgo is a really tough class, and his exams are hard, but he is always willing to help and is probably as clear as it gets when explaining chemistry. Wouldn't want to take the class with anybody else!"
60,888911,5.0,4.0,"The best teacher ever! He is super organized, fun, nice, and funny. I would never want to take orgo with any other professor"
61,888911,5.0,4.0,No Comments
62,888911,5.0,4.0,"OK, I figured I'd post my review here since Trzupek has left Furman to go back to Chicago.... that won't change his teaching. Thoroughly organized, clear lecturer who very clearly knows his stuff. Tests are hard, but fair, and doable if you've reviewed your notes. Watch out for flying chalk. You gained a great prof when he left us at Furman."
63,159835,5.0,3.0,best class ever. he is really helpful outside class too
64,159835,5.0,4.0,this guy's amazing. take his class
65,159835,5.0,3.0,Probably the best prof at NU. Take any class you can. You won't be disappointed.
66,159835,5.0,1.0,"BAD TEACHER.  DON'T BELIEVE HIS LIES!!!  Just kidding, What a neat teacher."
67,159835,5.0,1.0,Very neat.
68,159835,5.0,3.0,No Comments
69,159835,4.5,3.0,Looks like Thomas Gibson from  Dharma and Greg  and is bilingual!  Nothing is quite like him speaking in Spanish.  Great class too!
70,2242656,5.0,3.0,These classes can be long but Ashley made them fun and bearable.
71,2242656,5.0,3.0,"Great TA. She is so entertaining, makes the material interesting, and really just wants to make sure that her students learn and understand."
72,2037873,5.0,1.0,"Mr. Waas is the best professor that I had ever seen before, he is reliable and responsible. And he definitely will stand on the students' side to think."
73,2037873,5.0,4.0,Nice and responsible professor who have passion in helping students to find their real job. Not a typical teacher who teach u with textbook and give u exam depending on the book. All the project is related to real business and help u go through the hand on experience.
74,2037873,1.0,2.0,Provides no feedback on assignments Does not provide clear communication Does not put any effort into teaching the course Did not learn any numerical finance - Google and wrote papers each week on IT related topices.
75,2037879,3.5,3.0,Knows the subject matter Fair grader - watch your grammar & spelling (will reduce points) Contributions - Online discussions req Available to help and response timely Course is taught reading chapters in a book and short videos - Would have been nice to have lectures to learn from her vast knowledge Would have like more feedback on assignments
76,1689729,5.0,1.0,"Awesome professor.  Best ever.  Really smart, personable, engaging and helpful.  I learned from her class."
77,2678934,5.0,3.0,"So inspiring, caring, and supportive. Highly reccommend."
78,477340,1.0,3.0,Dismissive and really made completing the lab sequence difficult for me.
79,477340,5.0,4.0,"Great guy, fantastic professor, really knows biology in a special sort of way I can only describe by example: he had us working as undergraduates in a now extremely popular field before most people knew how big it would become. Always around for office ours and to chat, you should take him!"
80,477340,4.5,5.0,Dude hes awesome. Just watch out for bad jokes.
81,477340,3.0,4.0,"Dr. M is very laid back and cool, but make ridiculous tests and quizzes and is unwilling to budge on grades (I was 1.5 points aways from a B- and he refused to give it to me). Class is a waste of time because he flies through his lecture slides and tests you on the entire book- every week is like finals week."
82,477340,2.5,4.0,"He wants to help and he wants to be clear, but it just doesn't come out that way.  His quizzes were ridiculous.  I had no idea what they were asking and I did read all the material."
83,477340,1.0,5.0,"Worst lectures, worst tests.  The man lectures like he's on speed, and he usually can't answer it if someone does manage to squeeze a question in there.  His tests are ridiculous and poorly phrased.  He wanted to be a doctor, but he's not, so he's taking it out on his students."
84,2150568,1.0,5.0,"Her weekly posts and content show how good she is at writing research papers. She expects everyone to write as per the expectations. Good luck with your writing!  Helping out students is not very good, even after they explicitly request it."
85,2150568,2.0,5.0,"She likes to write, that is obvious just by reading her weekly lectures - long and borderline rambling. Problem is she wants to turn all her students into professional writers. Hope you like to write!  Also, not enough live demos demonstrating and showing the experiments she wants for the assignments. A whole lot of telling and not enough showing."
86,2150568,1.0,3.0,"This is the most miserable course I've taken in the MSDS program by far. Instead of going over technical knowledge, she spent 90% of time going over how to draft and finalize a final paper. 85% of grading is based on both paper assignments. If you dreamed of practicing your paper skill, you are in the right class."
87,2150568,4.0,4.0,"MSPA Time Series Class - If you are the type of person that needs a structured class, with everyone working on the same data sets, solving the same problems, dont take this class.  Professor Maren makes you select a data set that is relevant to you for all you time series work.  Everyone works on different data."
88,2007212,1.0,4.0,"The most unfair person ever known. If you disagree with him, he will never admit that you are correct and he is very stubborn with what he thought is correct. He treats students differently."
89,1882295,1.0,5.0,"Super hard, no extra credit, doesn't follow the syllabus !! DO NOT TAKE HIS CLASS"
90,1882295,1.0,5.0,"No extra credit, final is super hard. Must buy and read the book, his lectures are confusing and not based on the book. He yelled at me for being 5 minutes late, infront of the class. "
91,1882295,1.0,5.0,"Hard on grading, VERY BORING. Better off with a different instructor. He doesn't have his masters yet! "
92,1882295,1.0,5.0,You are better off reading the book by yourself. This professor will confuse you instead of teaching. You have been warned.
93,1882295,1.0,5.0,DOnt ever take his class.. you will regret it
94,1882295,2.0,5.0,"Worst teacher ever! makes fun of you. have no respect for others. dont care about helping you , tries to be funny. No one in the class likes him"
95,1841342,4.5,2.0,Good course wasn''t many students but prof tried his best and was great.
96,1841342,5.0,2.0,I took his computational geometry class and he was wonderful. His slides were thorough enough and sufficient if you remain attentive in the class. Homeworks are easy and his teaching is clear enough. His grading is also lenient. I recommend his classes to everyone.
97,999622,4.0,4.0,"As I stated in my other rating, Professor Elzbieta Foeller-Pituch is 100% worth talking if you actually want to learn something and improve your writing."
98,999622,5.0,4.0,"Professor Foeller-Pituch is indeed a difficult grader, but that is because she genuinely cares about improving the writing of her students. Her classes are lecture/class discussion based, and the atmosphere only becomes forced when she is trying to prompt responses from students who have clearly come unprepared. She is insightful. She cares. A+."
99,999622,1.5,5.0,Often seemed flustered and unprepared for class.  Asked very leading questions which made discussion awkward and forced.  She also assumed students knew a great deal of historical knowledge.  Also not afraid to call students out in class / embarrass them into participation.  Not a great classroom atmosphere
100,999622,1.0,4.0,Take a class with her and get ready for interminable blathering. She doesn't put as much thought or work into class but expects a lot from her students.  She doesn't return ANYTHING so you're left in the dark about where you stand. Worthless professor. Avoid!!!
101,1112264,1.5,1.0,"This professor has students he likes and those he does not – is you are the latter do not bother to go to class. Insecure aging professor who should not be teachings in a leading school. Everything is prepared before class, even the dry jokes."
102,1112264,2.0,1.0,Makes stuff up when he answers question.  Very erratic way of running a classroom.
103,1112264,5.0,2.0,No Comments
104,1906895,1.0,5.0,"He regards ""his"" stronger students as if they were his rivals."
105,1906895,1.0,5.0,He doesn't take his work seriously.
106,1120463,3.0,5.0,"Yes, he is not the nicest person in the world.. but nobody says anything to him because he's really THAT talented. He catches every single detail and doesn't let mistakes go. I have a lot of respect for him.. but if I didn't I probably didn't take this class. He can get very.. mean.."
107,1120463,3.0,4.0,"A good conductor but a bad teacher. If you want to listen to his sacarsm and being insulted or got mad at, join the NUSO. Rehearsals are dull. Excusing people from rehearsals are handled case by case, that means he may not excuse you for any reason if he does not like you. He just concerned about his own performance and achievement, NOT YOU!"
108,825570,3.0,5.0,"His lectures were very good but his assignments were very difficult and the was not available outside of the office hours, which was not in my timezone.  It was difficult to find other students to try to collaborate with as well.  He does everything directly from the book, review some of the questions at the end of the chapter to prep for the final"
109,825570,5.0,5.0,Akkawi was one of my best teachers.
110,825570,5.0,4.0,I was able to utilize the concepts taught in this class immediately in my professional career. Dr. Akkawi is an enthusiastic faculty member and he shows concern for the student's need to learn the content.
111,825570,5.0,5.0,Dr. Akkawi was a master of the material and did a good job of presenting. The video recordings are a little outdated with the resolution but the content has a wealth of knowledge.
112,825570,5.0,4.0,"I really enjoyed this course, because it challenged me more than any other course I have taken so far. Akkawi was extremely helpful and available outside of class. He also put up extra materials on Canvas which was very helpful for us to understand the material and get ready for the exam."
113,825570,5.0,5.0,I found Professor Akkawi to be really willing to help students and I appreciated the amount of time and effort he put into the class.
114,825570,5.0,4.0,"I wouldn't say he's hard, but he does challenge you, which is good as that is how you learn. Homework was especially challenging at times. Provides weekly lectures and if you follow them and take good notes, you'll do good. No surprises - final was similar to homework. Advice on final: speed is essential. Work fast or you won't finish in time."
115,825570,1.0,3.0,"I had a 98% entering the Final; which consisted of 4 problems. He awarded me a 50%, even though the answers were identical to previous work that had received a 98% . When I called him, he said that on the Final he &quot;awarded 1/3 of the class a 100%, 1/3 a 75% and 1/3 a 50%.&quot; He threatened six of us with an F if we reported him to the administration."
116,825570,1.0,4.0,Bad explainer and comes off as arrogant. Avoid if possible.
117,825570,2.0,4.0,"He doesn't give much feedback on your homework, so you have no idea what you did wrong. the assignments can be fun, only if you had prior dealings with networking. but if you haven't you might end up doing assignments for 7+ hours and looking up youtube tutorials for help, as he doesn't offer much. plus, they don't even help you study for the final"
118,825570,2.0,4.0,"Homework assignments are graded lightly, so when you take the final which is much harder you will score low.  He is difficult to get help from and the course concepts are more difficult to master than other classes.  He only knows how to explain the concept one way, so if you do not follow you will need to figure it out on your own.  Take alone."
119,825570,1.5,4.0,"The professor is also the Director of the program which makes me question whether or not I want to continue in the program. I have already told many of my co-workers to  look elsewhere. The professor is not helpful, lectures are prerecorded, confusing and outdated. He doesn't offer weekly sync sessions. Overall he is kind of lazy. "
120,825570,5.0,4.0,Great teacher and communicator.  He is always making sure students understand database software and design.  Highly recommend Dr. Faisal Akkawi.
121,825570,4.5,2.0,"Dr. Akkawi is knowledgeable and his classes are very interesting. That said, there is generally lot of background work and reading if you want to make most out of the class and learn. But he manages to generate interest in the subject and is one of my best professors I came across."
122,825570,1.5,4.0,"Had him for Database Systems and Design. He's friendly and charismatic, but an awful teacher. Lectures were unorganized, the book was seldom referenced and of almost no help. Extremely frustrating class. I got an A, but learned little. Kind of terrifying that he's the director of the whole program at Northwestern."
123,825570,3.0,4.0,"He is a great speaker and always neat and groomed. He knows how to act in the front of class. But he is very average teacher. His class would be a good recap for people with database knowledge, but very complex for new students. He is the boss and can allow himself to be an average instructor in a school with a good name."
124,825570,4.5,3.0,"Great teacher, need to follow with classes, gives good directions for homework but you have to do it perfectly otherwise he takes off a lot of points for mistakes."
125,825570,1.0,5.0,"I don't know how this guy teaches at all- he has no teaching skills and his class is impossible to comprehend. I have spoken to many people in class, and everyone (including the people with the Database background) are frustrated with him. He needs to step down and hire a good teacher. I will avoid him from now on."
126,825570,5.0,1.0,He is great and helpful. Easy to follow his explanation and he answers your questions
127,825570,5.0,4.0,"Dr. Akkawi is an excellent communicator, resourceful and knowledgeable beyond the information covered in his course."
128,825570,5.0,4.0,"This teacher is great, I noticed everyone who didn't think it was okay to take weeks off of school passed and everyone who thought it was okay to skip class didnt graduate the class. this professor is very well recognized as top notch"
129,825570,1.0,5.0,"Worst class ever with this Prof! In my college, this class was my ONLY &quot;C&quot;. No idea what the hell he was teaching. It's a waste of time sitting in his class."
130,825570,3.0,5.0,"He's funny and definately has a sense of humor.  I didn't understand much of the class ( at RMU in Chicago).  His exams are extremely hard and because he doesn't use the book there is very little to help with studying.  He is extremely intellegent, but I wouldn't take his class again."
131,825570,4.5,5.0,Perfect Faculty.
132,825570,4.5,5.0,An excellent prof. He cares a lot about the students and you will learn about Database design and implementation.
133,825570,1.5,3.0,"terribly unorganized, lectures didn't make sense, wastes a lot of time answering silly questions"
134,825570,1.0,3.0,The worst
135,825570,4.5,4.0,"good communication skills, very helpful"
136,825570,4.0,3.0,"Very good assignments. Exams are tough. Class requires a lot of practice. Overall, lectures are great and you learn a lot from the class."
137,825570,1.5,4.0,"What a debacle! Confusing & confused, unprepared for class, examples and assignments didn't make sense. Do yourself a favor and avoid anything this guy is teaching. Just because you have a PhD doesn't mean you have lecturing/people skills. Get it together man!"
138,159980,5.0,4.0,Here's the thing:  if he's your teacher for 233 the class is hard because it's hard material and it's a lot of people's first time learning it-Peshkin is sometimes abrupt and intimidating but at the end of the day you can tell he really cares about us learning!!
139,159980,4.0,4.0,"Professor Peshkin might seem indifferent or annoyed, but he really does care about his students. He wants people to learn and his strategy involves a lot of work on the student's end. This was my second class with him, and knowing that he expects students to be independent and learn by doing really helps."
140,159980,1.0,5.0,Disturbing
141,159980,4.5,3.0,"Course requirements are demanding, and Professor's personality initially seems abrupt or impatient, but classroom instruction is excellent and I learned a lot."
142,159980,1.0,4.0,No Comments
143,159980,1.0,3.0,No Comments
144,159980,1.0,5.0,Sucko
145,159980,1.0,4.0,PESHKIN IS A TROLL
146,159980,4.5,3.0,No Comments
147,159980,1.0,5.0,No Comments
148,159980,1.0,4.0,BOOOOOO!
149,159980,4.5,5.0,No Comments
150,2554111,5.0,4.0,"The course was well structured and managed by Seiler. She is responsive, provides great feedback and insight, and genuinely cares about your learning experience. Lots of material covered and lots of homework since online class. No lectures; you mostly learn on your own. Weekly &quot;Office Hours&quot; to provide road map for the week and Q&amp;A."
151,162052,5.0,3.0,Best professor I ever had.
152,162052,4.0,3.0,"She's a good teacher, but she's not very passionate about teaching, if that makes any sense."
153,162052,5.0,2.0,No Comments
154,162052,4.5,3.0,No Comments
155,162052,5.0,3.0,No Comments
156,2550027,5.0,4.0,"Belma is the best professor I've ever had--and I'm on my 3rd degree. I hate mornings. She made me love 8AM. She is engaging, clear, SO organized, and totally inspiring. Everyone in the course LOVES her. If you get the change to learn from her, do it! This particular course grade is made up of 5 test grades."
157,162061,4.5,3.0,Professor Murphy is one of the most inspirational and passionate people I have ever encountered. He inspires his students to care about the world and the material he teaches. He appreciates it when students invest time and effort into their papers. He is flexible on deadlines as long as you put effort and care into your assignments.
158,162061,5.0,2.0,"very helpful and sweet, appreciates the work and thought you put into class and papers, etc."
159,162061,5.0,3.0,No Comments
160,162061,4.0,4.0,No Comments
161,162061,4.0,3.0,MURPHY IS AMAZING. WHAT A GREAT ACCENT.
162,162061,4.5,1.0,Took him in summer school and enjoyed his class a lot.  He made it informal and interesting and helped lead some nice discussions.  And he's a sweetie pie.
163,162061,5.0,4.0,No Comments
164,162063,3.0,4.0,Is great for a student really interested in Anthropology. Is very informative and knows what he's talking about. For someone taking class for credit- not recommended. A lot of tangents and course matter is challenging
165,162063,4.5,2.0,He tends to get off topic sometimes but his interest for teaching this cource is amazing and his stories will make you chuckle now and then.
166,162063,5.0,1.0,very good
167,162063,5.0,2.0,No Comments
168,162063,4.0,4.0,Nicest man ever.
169,162063,4.0,3.0,No Comments
170,192784,5.0,2.0,Perfect Professor
171,192784,4.5,3.0,It was okay if you did your weekly facebook posts and kept up on readings. Def learned a lot and recommend this class!
172,192784,5.0,3.0,Great prof. Can't recommend her highly enough.
173,192784,4.5,4.0,Prof Enteen was the highlight of my class schedule. She assigns a midterm essay (5-7pages) and a final research paper (10-12 pages) and you must contribute weekly to online postings through facebook. I never thought I'd rethink my notions of Gender and Sexuality within the context of the Asian Diaspora. Definitely take her for any classes.
174,192784,5.0,4.0,She gets you thinking in different ways. It's well worth taking any of her classes.
175,192784,4.0,5.0,"learned a ton, worked a lot, and she definitely changed my thinking!"
176,192784,1.5,4.0,there are better profs to take this class with.
177,192784,3.5,4.0,Enteen is a stellar prof.  Take anything she teaches.
178,192784,5.0,3.0,Enteen is AWESOME!
179,192784,5.0,3.0,Definitely deserving of her chilli pepper status.
180,192784,5.0,3.0,Enteen is incredible!
181,192784,5.0,3.0,"Jillana's the best!  And yes, she is quite attractive."
182,192784,5.0,3.0,No Comments
183,1921297,3.0,1.0,"In short he is a literally a dream boat. If I could set sail, I would reverse my car down the boat launch and his majestic body would float off of my Magic Tilt boat trailer. I would then gather my possessions and bid my family adieu and set sail in the boat of my dreams SS Prof Whittier.  From his  well kept planks to his starboard side, a dream"
184,2554135,1.0,3.0,This class is a joke of a Python course. You can find better content online through multiple sources. Weekly assignment were written by another professor and the code was very poor quality using constant improper techniques. Naive approaches taken in all the helper code. Professor Ott also has no idea how to code nor answer tech question. Such a FJ
185,2554135,1.0,4.0,"I do not recommend this professor. He was very disorganized. He arbitrarily changed the date of the first class, which conflicted with other classes. When he did hold the first class, he couldn't continue because of tech issues. He promised to post recorded session; when he did, there was no sound. I decided to drop and get a refund."
186,1804575,5.0,2.0,"Professor Chen is an adjunct professor, but he is better in teaching than most of the full time faculty members here."
187,481570,1.5,4.0,She is not a good teacher and she not that nice either.   Avoid if you can.
188,481570,1.0,5.0,Avoid at all costs!
189,481570,2.0,5.0,"Her class is like hearing her textbook read aloud - and her tests are often not based on anything but what she feels like writing when she creates them. You better know the topic inside and out, and even then you'll be lucky to come out with a C."
190,481570,1.0,5.0,"she's horrible person and not really a good professor. Although she thinks she's greater than she really is, don't be fooled by her pretense...Her class is like listening to her text book she writes same things over and over again."
191,481570,1.5,5.0,No Comments
192,481571,3.0,4.0,Great Professor
193,481571,3.0,3.0,"Interesting professor, although I don't really care for the fact that he wrote ALL FOUR of our textbooks, so we really only heard his subjective viewpoints (Also the books costed almost $300)."
194,481571,4.0,2.0,"Dr. McAdams wrote a fantastic book: &quot;Stories We Live By.&quot;  IF you can take a course where he discusses this book, that is your best bet. He is VERY clear about developmental theories, but truly enjoys discussing his research.  He does come off a bit cocky and you can't disagree with his findings without getting the eye."
195,481571,5.0,3.0,No Comments
196,1524005,5.0,3.0,"Dennis is the absolute best. Straightforward class, well-divided between lecture and interactive examples. He embodies ""chill:"" never seen him not calm, cool, and helpful, and he turns mistakes into constructive lessons. This man loves Organic Chem, but understands that you don't. Never condescending. I wouldn't doubt that he can fly either."
197,1524005,5.0,1.0,"Amazing, most brilliant and brightest graduate student!"
198,2390310,5.0,3.0,"I have taken 3 classes from him so far. The class workload is balanced, you will definitely want to do some reading and research online which are expected of a graduate-level student. Prof. Abbott is very approachable and he provides good feedbacks and at the same time challenges you into diving deeper into the subjects."
199,409900,3.0,4.0,"Pretty interesting class. It's mandatory for a film major. If you're looking for an easy distro, you're in the wrong class. You learn a lot about media and modernity. Class is taught lecture style, so can get a little dry sometimes."
200,409900,2.0,1.0,"More interested in being &quot;the cool guy&quot; than anything else, but its weird because he never remembers anyone's name.  I'm a senior and have had like 5 classes with him and he is so not interetsed in students.  Likes to hear himself talk."
201,409900,5.0,2.0,Changed my life.
202,409900,5.0,3.0,"love him, you will too.  brilliant and hot."
203,409900,4.5,2.0,No Comments
204,409900,4.5,2.0,No Comments
205,409900,4.5,4.0,"Oh Sconce will you marry me.  Seriously, he's hilarious.  Love him.  And his rockin' emo glasses."
206,409900,4.5,3.0,"Interesting class, most charismatic man I've ever met! I once spilled water all over myself because I saw him enter a room!"
207,409900,5.0,3.0,"Intelligent, hilariously funny, and refreshingly hip! By far, the best prof NU's film department has!"
208,1102127,5.0,3.0,she's great
209,1102127,2.0,4.0,no
210,160049,5.0,3.0,Have no idea where the negative comments came from....
211,160049,5.0,3.0,"Dr. Bailey is a very nice professor and seems intent on helping his student succeed by being accessible, providing many resources, and explaining concepts thoroughly. His Intro to Stats class (taken online) was actually really enjoyable and interesting! He easily breaks down topics so they are more digestible, and makes it easy to do well."
