,prof_id,quality,difficulty,comment
12,1804289,1.0,4.0,"The worst professor I've had at Bucknell (which says a lot). She was so mean that she made someone cry on the first day of class. Her tests were impossible; they were typically 110 questions, including &quot;Grisel choice&quot; - basically a set up to fail. Her lectures were all -over-the-place and I dreaded going to her class. Definitely do not recommend!"
13,1804289,4.0,3.0,Judy Grisel is an interesting professor as she's really brilliant so she sometimes assumes that you know certain things. Her class is engaging and interesting despite it be disorganized. Her tests are challenging but manageable as it's a lot of memorization.
14,1804289,1.0,5.0,"Worst Prof ever. First exam average: 50.5. Goes on tangents during class, forgets what she was supposed to cover, but puts what she forgot to say on exam anyway. 33% of the exam is what she says, so needless to say, this hurts you. Also incredibly condescending to students and refuses to take accountability for how bad of a professor she is."
15,1804289,5.0,2.0,"Extremely intelligent/ Extremely passionate/ Lots of life experience/Yes her class structure is disorganized, but it never mattered because she's a master of her subject. Ask her a question and she'll respond with utmost clarity. There are several extra credit options. Tests actually make you think, so people whine that they're hard... they aren't."
16,1804289,2.0,3.0,Grisel is an interesting lady but not the best lecturer-she clearly loves neuroscience and is really intelligent but so disorganized in her lectures that it made the material confusing when it should have been really simple. She goes on random tangents in her lectures that don't help with learning the material and the MC on her exams are confusing.
17,1804289,3.5,4.0,Very tough but learned a ton
18,1804289,2.0,1.0,"Prof. Grisel's class was interesting, easy, and boring. We had 5 writing assignments and you simply had to show up to class to get points for the day. Other than that and a final project, that was really it. The material, however, was really fascinating so I wish we did more activities with it. She never seemed prepared for class though."
19,1804289,5.0,4.0,"This course was excellent.  She is incredibly intelligent and will turn you into a better scholar, student, researcher, and critical thinker through her stories and the content she assigns to be discussed.  Only take her if you are a serious student and wish to grow."
20,1804289,1.5,3.0,Not very interested in her students. Went to ask a couple questions and she came off as though she did not have time to stay for a few minutes to help. Often goes on tangents and the class would get confused.
21,1804289,4.0,3.0,"Professor Grisel is very intelligent and knows how to teach, Her lectures were really interesting and informative. However, her tests are very tough and if you study the notes, slides and the book, you should be fine. Having previous knowledge of Neuroscience helps a lot. Overall a great, approachable professor but the material is just tough."
22,1804289,2.5,4.0,"She was aweful, so hard to understand and no clear at all. She was very helpful if you could get her to talk to you outside of class but always acted like you were bothering her when you showed up to her office. Her tests were near impossible, especially her ""Grisel Choice"" questions. she also doesn't believe in A's."
23,1804289,1.5,4.0,"She is the single worst teacher I have had at Bucknell. Studying hard didn't help me on her tests because they were unfair and we didn't know what was on them (except for the practical). She is unclear and doesn't cover entire chapters, but still expects you to understand them. AVOID!"
24,696321,1.0,5.0,"If you wish to maintain your GPA, do not take his classes"
25,696321,5.0,4.0,"Knisely was the best professor I had at Bucknell.  He is tough but also fair, and he is tough mostly because the material is tough.  He is a little bit intimidating but if you give his class respect (show up, learn something) he will be helpful when you need it."
26,696321,4.5,4.0,Good luck.
27,696321,4.5,3.0,"if you're taking him for thermo I, get ready to have your ass handed to you. he makes it his job to weed out anyone who's not ready for mechanical engineering. everyone i know that dropped out was cuz of that class. if you have him later he eases up, great teacher."
28,696321,3.0,4.0,"Pretty tough, but you learn a lot. I remember walking out of that class every day having no idea what was going on, but by the end of the semester you know your stuff. Exams and quizzes are tough, but if you read and study, they're pretty straightforward and follow the book closely."
29,696321,3.0,4.0,"Knisely gets a rap for being pretty tough, but I think that's more due to the fact that he teaches the toughest classes.  He's one of the best professors I've had here and one of the smartest people I've met.  The exams aren't too hard, but they're long which makes them tougher.  The class will be tough and lots of work...but you'll learn a lot."
30,729095,5.0,4.0,"Professor Heintzelman is one of the best professors I have ever had. He is very smart and passionate about what he teaches. I definitely recommend taking this class! It is tough, but definitely worth it."
31,729095,5.0,3.0,"I LOVED ornithology with Heintzelman. He is so fun to learn from, especially because he's an avid birder! The class literally felt like those movie classes that is challenging, but you learn so much in, and just feels good to be a part of. This is a caring, knowledgable professor who wants you to succeed."
32,729095,4.0,4.0,"Dr. Heintzelman was knowledgable, funny, and made sure students ultimately did not just memorize material, but became better scientists. The exams/quizzes' difficulty level was appropriate for a 300 level bio class. The lab was difficult at times (cell culture), but it covers super useful skills. Lab reports were graded tough."
33,729095,5.0,3.0,"The best professor I have ever had in the bio department.  So fun but still makes you work hard, explains everything very clearly and is EXTREMELY knowledgable.  10/10 would recommend"
34,729095,5.0,3.0,"Great professor, super helpful and he makes the course interesting and educational. Never condescending and very approachable, I highly recommend taking any class with him because he's just an upstanding guy."
35,729095,3.5,4.0,"Prof H is a real great and goofy guy. He has a good sense of humor in lab and in the classroom which makes lecture totally bearable. His tests were hard, and you really need to understand and intergrate everything inorder to get a good grade. Overall he is a great guy and I am glad I had the chance to take a class with him."
36,729095,4.0,4.0,I just had Dr. H for Cell Biology.  The class is not a cake-walk by any means.  You have to study the material and be able to integrate everything that you are learning.  The load of work is not overbearing; its what a 300 level BIOL class should be.  I am very glad I took this class and feel like Dr. H made me a better student and scientist.
37,729095,5.0,4.0,Great teacher. He teaches the material with great clarity and his power points are very helpful when taking notes.
38,729095,2.5,5.0,"um, no. his tests require you to know every last detail. he's a smart and nice guy and all, but um if you want to do well then don't bother."
39,729095,2.0,5.0,"Hard as hell, stay away"
40,729095,4.5,4.0,"Great teacher- Great guy. Really helpful, especially in office hours. The tests, however, are killer! And he's a tough grader! Read the book!"
41,729095,3.0,5.0,"His tests are unbearable! No multiple choice, all short answer, fill-ins or essays on obscure topics. He's funny at times, but not worth it; it's still very hard to stay awake in his class."
42,729095,1.5,5.0,"I did not find him helpful at all.  He talks really fast in lecture, so it is hard to take good notes."
43,729095,4.0,4.0,&quot;protein molecules were the sexy molecules of the time&quot;  &quot;party at that tata box!&quot;  dr. h is the man!  he has got to be the most socially awkward professor but he knows his stuff.  two words: moose obsession
44,729095,5.0,3.0,He's awesome.I definitely recommend him!powerpoint presentations can be found online prior to class so you can take notes right on the presentation.he's always very helpful and makes himself available after class if you're confused.tests are straight-forward...as long as you pay attention in class and take good notes you'll do great in his class!
45,729095,4.0,4.0,"Very tough but sooo helpful and encouraging. He's always willing to help. The lectures are boring but he speaks pretty fast so PAY ATTENTION! He's very nice, extremely intelligent, and has a great sense of humor!"
46,2064391,3.5,4.0,"She is a nice lady, but her class is incredibly boring. There's a ton of reading that no one wants to do. She takes points off of the test essays if you only incorporate stuff from class discussions. There are 2 tests, 1 final, and 1 final paper. I would only take this class if you are very interested in Roman readings like the Aeneid etc. "
47,1351692,2.0,5.0,Terrible. Period. If you are in his class make sure you drop out during the 2 week period and find a new professor.
48,1351692,2.0,2.0,"He was my least favorite professor. He was not clear and the TA was a much better teacher than he was. He was disorganized and completely uninspiring. If at all possible, do not take his class."
49,1351692,1.0,4.0,He is a terrible professor. All he does is read off powerpoints and is not good at answering questions
50,1351692,2.0,2.0,"The class overall was easy, as long as you do the textbook reading and strudy for tests it isn't hard. He is just such a boring teacher, spending the entire class period lecturing. The hour and a half long class definitely drags"
51,1351692,1.5,4.0,No Comments
52,106513,5.0,1.0,"Professor Ponnuswami is a real gem. Not only was her class interesting and fun, she cares deeply about the well-being of her students. I was having a pretty hard time at school, and she helped me so much with the transition into college. She encouraged me to do what I love and I am so thankful I know her!"
53,106513,4.0,5.0,"Not for the timid, I took one of Meenakshi's seminar classes on Contemporary British Lit. She really makes you work for it, and her understanding of the literature is on another level. You will feel in over your head at first but come out with a greater understanding of everything. Super fun and hilarious professor, she will change your life."
54,106513,5.0,3.0,"Professor Ponnuswami was one of the best professors I had at Bucknell. I think some of the more critical reviews are coming from students  who took her survey class, which is kind of an unpleasant class regardless of who you take it with. Her class on American Theatre was amazing though. Kind, extremely knowledgeable, interesting lectures/readings"
55,106513,4.0,4.0,"I don't know why everyone is saying that her work load is easy. If you want an A shell help you achieve it, but don't be fooled, shell make you work for it.  Theres a lot of reading and writing involved in this class, but overall she's a great professor."
56,106513,5.0,1.0,Loved this class! She is an excellent advisor. Ponnuswami really cares about your essays and input in class--she treats you like an adult. Take this class!
57,106513,5.0,2.0,"fun class, i hate reading and i'm bad at it, but i enjoyed the plays we did. she's funny and easy, she gave back my final paper and said &quot;This is a B paper...give it back to me when it's an A&quot; apart from that she makes you really think about the material, i recomend her to everyone"
58,106513,3.5,3.0,"Dont take her for 101, there are much easier professor's. Engineer's looking to fill their English credit and get an easy A should take another class.There are three papers and she grades very hard."
59,106513,3.0,1.0,"She's usually a nice person and her grading is a piece of cake. But, the work is so pointless. We had two research papers total and each of them were to write lesson plans and support them.  Basically, we did her planning for next semester's course(s). A waste of my time, I think."
60,106513,4.5,1.0,She's wonderfully easy to understand
61,106513,5.0,1.0,"interesting, funny, liberal grader"
62,106513,4.0,1.0,"Very considerate, nice, and funny prof"
63,106513,5.0,1.0,"meenakshi rocks! she's funny and interesting, just show up at class and you are basically assured an A or B. not a taxing professor"
64,106513,4.0,2.0,"Hilarious sense of humor, giving with grades, very friendly and willing to help you."
65,694291,5.0,1.0,Very nice. Not too much homework and very understanding. 
66,694291,5.0,2.0,"This class is amazing if you're interested in learning about Spanish literature. The lecture is in Spanish and expect to be exposed to famous pieces along with analyzing them. Make sure you participate often to engage with the class and do your homework so you don't fall behind. Super nice and helpful, I would 100% take one of her classes again."
67,694291,1.0,5.0,I do not recommend her class to anyone who at one point had any interest in pursuing Spanish. She was not helpful or invested in her students. The course was completely self taught.
68,694291,4.0,3.0,"Good professor. Helpful and funny. Classes weren't bad at all. Attendance was completely mandatory. Not too much work day to day. Tests are a little trickier than I would have expected. Overall, good class and I enjoyed her teaching."
69,694291,4.5,5.0,Great class!
70,694291,4.5,5.0,Great professor!
71,694291,4.5,1.0,A very easy but good teacher.
72,694291,5.0,4.0,"Great professor, I learned a lot in her class"
73,694291,5.0,4.0,Awesome professor for 361... we learned a lot and had fun at the same time.  Everyone in the class was engaged by Cunado's teaching in this course.  I would recommend it to all Spanish majors.  Cunado is passionate about this subject and it shows!
74,694291,4.5,4.0,The class is a bit hard but he´s a great teacher and she is very understanding. Always available during office hours.
75,694291,4.0,3.0,"Class isn't too difficult, and she grades fairly easy on essays and presentations.  Just participate a lot and she'll like you.  She is kinda boring though and doesn't have much of a personality.  However, she's a native spanish speaker so you learn a lot."
76,694291,2.0,4.0,"the worst.  she is not helpful at all, the tests are unnecessarily hard, and she is just not a very good teacher"
77,694291,1.0,3.0,"this lady is just plain mean, and tries to teach stuff to the class that she doesn't even know about"
78,694291,3.0,3.0,"She makes you feel kinda bad about yourself, but it's not you, it's her.  Just talk alot and do your work and you will do fine."
79,694291,3.5,3.0,good teacher. never smiles and nothing is funny. class is very predictable. kinda boring. fair grader although we barely have any grades. no midterm or final. grade is based mostly on participation (can be good or bad thing depending on if you like speaking or not)
80,694291,5.0,3.0,"Good Teacher Semi easy grader if you do the work. Native spanish speaker (can be good or bad) I learned a lot in her class, the only problem i have with her is that the woman has absolutely no personality in class."
81,2181145,1.0,3.0,Do not take a class with her if you can. She does not do much more for her students than lecture every class. Her office hours are not welcoming as she does not seem as if she wants to be there to help. Overall terrible experience.
82,2181145,5.0,3.0,"I had her for Linguistics. There's barely any homework, yet you learn a lot! There are basically 4 tests you have to do well on but there are no surprises and she makes sure to teach EVERYTHING that is on them. Very accessible in office hours, she retaught me an entire lesson I had to miss due to athletics!"
83,1804316,1.0,2.0,"Seemed to be more concerned with us giving her a good rating than teaching what we needed. Essays assigned were not helpful, nor was feedback given. Attendance grading also misleading--said we didn't have to attend--but grade clearly impacted by attendance. Not a good experience--take someone else."
84,1804316,5.0,3.0,"Dr. Willoughby is very passionate and really knows what she is talking about! If she sees that you are struggling with something in your writing, she will give you really good feedback and help you out if needed. I would definitely take another class with her again if I got the chance!"
85,1804316,4.5,2.0,"If you're looking for an interesting, fun and easy foundation seminar look no further! No tests- just occasional papers and group projects. Professor Willoughby is extremely passionate about films and encourages her students to feel this excitement along with her! "
86,1804316,4.5,1.0,Professor Willoughby is so much fun! Her classes are never boring and she always makes you think about something in a way you hadn't even considered before. Highly encourage taking a class with her!
87,1804316,5.0,3.0,Professor Willoughby is one of my most interesting professors I've had. She is engaging and her classes are very interesting. You can tell she loves what she does and is definitely a pro. She is very helpful and understanding. 5/5
88,1804316,5.0,3.0,Professor Willoughby is one of my favorite professors. She's really funny and obviously an expert in her field. Fair grader and always willing to help.
89,1263649,4.0,4.0,"Tincoff is extremely helpful outside class and is very understanding. Her tests were tough and she's definitely a nit-picky grader. Her lectures can be dry at times, but overall the workload wasn't bad and the small essays for hw were easy and helped boost your grade. Definitely take notes! Her 3rd exam she let us choose the type of test we wanted!"
90,1263649,4.0,4.0,I was actually shocked when I saw how low her rating on here was. I understand Halpbern & Grisel being low but Tincoff is actually a great professor. She does interesting research and is very helpful and receptive of questions. Her lectures are interesting and she challenges students to engage with the material. Her tests ARE hard though.
91,1263649,1.0,4.0,"Would not take a class with her again, does not explain things well, will not discuss anything but the specific material in class. You will not know what to study."
92,1263649,1.0,3.0,Does not explain clearly and is very confusing. Does not teach the material properly and is very disorganized. Do not recommend
93,1263649,3.5,3.0,"Lectures are straightforward and not so interesting, she is always nice and willing to help, easy grader on papers but tests can be deceivingly hard: not so clear what exactly you need to know.  Overall pretty average"
94,1263649,5.0,2.0,"Professor Tincoff is definitely one of favorite professors at Bucknell. She loves what she does, and is much more concerned with conveying the material to the students than giving out harsh grades. She is a fair grader and if you go to class and show that your putting in some kind of effort you can't do worse than a B+."
95,1263649,4.0,4.0,Class was easy if you attend class and pay attention. Lectures are on power point so reviewing for the tests are easy. The tests are easy if you study. 4 tests and a final. There's a group research project but its not that hard. She's a very helpful professor during office hours.
96,1263649,2.5,3.0,Weed out class for psychology majors.  Class is easy and do not even need to attend.  powerpoints on blackboard and take home quizes.  nevertheless only 2 test so be careful.  hard paper grader and you never know what you are going to get.  stumbles a lot on what she wants to say and unclear with what she wants. not recommended
97,1263649,3.0,2.0,"She is a consistent professor, but often stumbles over what she is trying to convey to the class which is confusing. Overall, explains the material well. If you do the readings and put in a solid effort you can't do worse than a B."
98,1095725,4.0,4.0,"I struggled a bit with the class my freshman year and he was a tough grades but I really liked him as a peson. Truly cared about his students and wanted them to succeed, Would only not take again bc I am not good at science in general."
99,1095725,4.0,4.0,"Kirby is pretty goofy, but in a way that makes learning fun. Lectures are pretty fast pace, but he loves when students ask questions, and he works very hard to make sure you understand things. The fieldtrips are fun. He is very knowledgable and wants to help you succeed, but you will need to work for it."
100,1095725,5.0,3.0,"Kirby is one of the best professors I've had. He is extremely helpful, understanding, and flexible. He really wants to help students and hear what they have to say. He has a lot of cool stuff to say that's really insightful. He's not a tough grader and doesn't overload you with work whatsoever. Everyone should take a class with him."
101,1095725,5.0,2.0,"Second class I've taken taught by Kirby. Both were easy - never used the textbook and taking notes didn't feel too necessary. Pretty intuitive subject matter especially if you had any earth science at all in high school. Funny, laid-back guy who will chat you up outside of class if you want. Both classes of his were ones I looked forward to."
102,1095725,3.0,4.0,He's actually so bad at explaining things. Made it a lot harder than it had to be. Really nice guy and cares about the subject and his students but not a great instructor. Don't take his class unless you're good at geology.
103,1095725,3.5,4.0,"A very entertaining professor, he knows his stuff but sometimes has trouble explaining it, but then again geochemistry is no walk in the park to begin with.  "
104,1095725,4.5,2.0,"Great guy. really cares about the subject, and the class trips are actually pretty interesting.Definitly a good lab to take, and just study the powerpoints for the test, and you'll be fine. Show him you care."
105,1095725,4.5,2.0,"Kirby  is really helpful and the subject matter was interesting as well. He uses powerpoints exclusively so notetaking is easy. Additionally, Kirby is really knowledable about the material and teaches the big picture. Overall, he's great."
106,913456,5.0,3.0,Emily is an amazing professor as she tries her best to make you understand the concept clearly. She is very nice and accessible outside class as she encourages students to meet her to explain everything. She also guarantees that test is fair. She also curve so I think she is a great choice
107,913456,2.0,5.0,"Her homeworks are about twice as long as for calc 2, which I heard was the harder of the two classes. It's not possible to do the homeworks just from going to the lectures, so you have to read the textbook AND get help from another source to do each homework, which are assigned every day. She does care about her students and is very nice."
108,913456,3.5,4.0,"Dryden did a decent job of teaching the material and helping when you needed it. If you are willing to study and put in the time, chances are you will get a decent grade. Be ready for WebWork and homework everyday, and you're going to have to study for the tests. Even if she's a hard grader, I would suggest Dryden and would def take her again."
109,913456,1.5,5.0,"If you enjoy homework and webwork everyday of the week this is the class for you. It would be better to just learn from the textbook on your own then going to her class, and the tests forget about it, your more likely to get a perfect  score on the SAT's then to pass one."
110,913456,3.5,4.0,"Proff. Dryden genuinely cares about her student. She will make time for you, if you put in the effort to get her help. Her tests are tough, but her homework assignments, which are quite plentiful, prepare you well for the test. You just need to ask questions, do all of your work, and you will be fine."
111,913456,2.5,5.0,"Lots of homework... She flies through the lectures leaving you in the dust. Not many tests though, and they aren't terrible."
112,913456,5.0,4.0,"Although intimidating at first, she was very good at explaining everything. She was extremely accommodating with help through office hours and moodle forums. Her class is tough but never unfair, and if you do all the homework, you shouldn't have any trouble."
113,913456,2.0,5.0,Dryden will make sure that you learn the material and if you do not she will make you an example in front of the class. If you do not answer the first question of that day correct then she will call on you for every single other one even when she knows you don't understand it. I do not recommend taking her at any point in your career
114,913456,5.0,3.0,"I had her for Topics in Calculus. Math is not my best subject so I thought the class was hard. However, Prof. Dryden explained the material very well and was always available for help. The tests were made by all the Topics in Calc. professors and curved (if necessary) for all the sections. The tests were hard, but overall they were mostly fair."
115,913456,5.0,4.0,"Makes students work hard, very clear and concise about assignments.  Will easily make time to help outside of class.  Helps understand material so that you don't have to memorize a lot of formulas, but understand what you are doing."
116,913456,3.0,4.0,"Professor Dryden makes you work.  She is very clear and concise about what she expects in and out of class.  She also teaches the material in way in which, you don't need to memorize formulas.  You will actually understand what you are doing when you do it.  She is a great professor and don't let anyone tell you otherwise."
117,913456,4.0,4.0,"Dr. Dryden is very helpful, surprisingly also during the actual lectures.  She is a hard teacher, but she teaches math the way it was supposed to be.  It felt like a lot of work, but it's math.  Get real.  She wants you to really understand it."
118,913456,3.0,4.0,"Hard grader, kind of a distant personality.  If you don't go to her for help, she won't approach you so I definetly recommend office hours, and try not to fall behind, because it's really hard to catch up. I did bad in the class, but she tries to have everyone do decent."
119,913456,5.0,5.0,"Emily was amazing.  As long as you attend class and keep up with the problem sets, you will do well.  She encourages you to come to office hours, and is always willing to work with you.  She sets up a forum on Blackboard to get homework help which was a great bonus.  She also provides a fair amount of extra credit opportunities."
120,913456,4.5,4.0,"She is great at explaining the material! She really wants you to understand the topic at hand, and she is very accessible if you want help. Homework is graded pretty strictly though, and exams definitely aren't easy. But if you study hard and get help when you need it, you will do fine."
121,913456,5.0,4.0,"hard class, but she knows what she's talking about.  i didn't necessarily like the book used, but her lectures helped me understand the material."
122,913456,4.5,5.0,"hard grader, reserved/detached during class but a really nice, seemingly well-rounded woman if you can get to know her"
123,913456,4.0,5.0,"she's a really hard grader but a really nice lady - take advantage of office hours, she's very helpful if you're willing to use your time to go in a see her."
124,913456,1.5,5.0,No Comments
125,2576435,4.0,3.0,"Professor Johnson assigns a lot of homework--there are 2 assignments due each class so it's extremely important to go to class so that you receive credit. Aside from this, I thought this was a great class and wasn't very difficult, especially if you took any form of calc in hs. She explains concepts extremely clearly and is always open to questions"
126,2576435,4.0,4.0,Professor Johnson explains the math concepts very well and uses examples in class close to the homework. It's not too bad for a calc class but definitely can be challenging. She's an easy grader as long as you show work. Sometimes can be rude but usually fine.
127,2248755,5.0,3.0,"She's the best accounting professor I have ever had. She is very patient. Unlike some accounting professors at Bucknell who roast their students for not knowing something, Professor Schenck is very caring and really tries to bond with students! TAKE HER CLASS!"
128,2248755,5.0,4.0,"I have Prof. Schenck for my Accounting I course. She is a really nice professor. She holds a lot of office hour, which is really helpful. She makes thing clear in the lecture and in the homework. She also leaves a plenty of class time for in-class exercise. You just have to do all the homework and go over extra exercise and you should be fine."
129,2248755,5.0,1.0,By far the best professor at Bucknell. Absolutely loved her. Always so helpful. Cares about her students. Get ready to put in the time because the Exams are difficult. My favorite professor so far. She is very personable and I would love to take her again. You MUST take her!
130,1112115,5.0,2.0,Really wants everyone to do well in her class and wants people to care about what they are learning. Sometimes gets frustrated when people do not understand but relatively easy class and such a sweet professor.
131,1112115,3.0,5.0,Tricky class. Alia is very sweet but is also willing to snap. Goes through excel problem every class which is helpful but doesn't to a great job transferring knowledge. Quizzes are tough. Homework is ok and graded. You must give full attention and full effort every class to do well. She moves pretty fast. Has an accent. Loves masks. 
132,1112115,4.0,4.0,Alia cares greatly about all her students and wants nothing but the best for them. She does move very quickly and it can be hard to follow along the entire class. She expects a lot out of her students but respects any effort given by the student. She is always willing to help out of class.
133,1112115,4.0,4.0,Professor Stanciu is a great teacher and mentor. She always emphasizes that she is there to help us and is always willing to answer questions. You can ask a question in the middle of a lecture and she will help you out right away. She is also very accessible outside of class. She is great and super knowledgeable about what she teaches.
134,1112115,5.0,2.0,Alia is a really great professor. She is extremely enthusiastic about what she is teaching and wants her students to understand the material. She is available outside of class and really wants to help you in anyway she can. She can sometimes she can be a bit confusing in class so it is important to ask questions if you don't understand.
135,1112115,5.0,3.0,"Stanciu is the nicest professor I have had yet. She genuinely cares about her students and wants them to do well. She brings a unique energy to class and tries to keep it interesting, and exams aren't too hard."
136,1112115,5.0,2.0,"Alia is an amazing professor. Work hard, ask question if needed and you will be more than good"
137,1112115,5.0,3.0,"Alia is a very fair professor who truly cares about her students success. She begs us to ask questions every day, and while sometimes her explanations can be difficult to understand, she tries very hard to help students. Her accent can be tough, but overall not too difficult a class. Not too much work. Need to show up and participate to succeed."
138,1112115,1.0,5.0,she doesn't know how to teach the material in the class and is much harder than the other mgmt102 teachers. NEVER TAKE HER IF U WANT A GOOD GPA. I only passed because of AP stats from high school. The textbook doesn't even help. she wrote it herself to make more money probably
139,1112115,1.0,5.0,"She is one of the worst professors that I have ever had. She moves way too quickly and teachers material that is much more difficult than it should be for a 100 level class. She makes you feel stupid for asking questions and doesn't believe in curving, even when it is necessary."
140,1112115,3.5,4.0,Confusing at times because there is a lot of material to get through in a limited amount of time that can sometimes be tough to follow. Most of class work is on excel. Can be frustrating at times. Very nice professor but structure of class can sometimes be confusing. If you miss assignments there is no way to make them up
141,1112115,5.0,2.0,"Class moves fast but she gives great examples and really helps you understand the material.  She is very helpful during office hours and via email.  Need to attend class to understand the concepts and how to use the programs.  She is great at giving partial credit on exams, quizzes, and homework."
142,1112115,4.5,4.0,A good teacher who is always willing to go over something if you don't understand it- in the classroom or her office. She moves kind of quick so if you don't understand something you should ask. Tests and quizzes are tough; homework is manageable. a solid professor for 102 but I'm not sure if she was the best. SO nice however. 
143,1112115,3.5,5.0,Great teacher. Material is hard and she moves fast. Sometimes hard to keep up and understand what she is doing. Tests are difficult.
144,1112115,3.5,3.0,ALia is a great teacher. She is very passionate and really knowledgeable. However she moves very quickly in class and expects that everyone knows the material in the detail she does. She is really helpful and available outside of class. Tests are difficult.
145,1112115,4.5,4.0,"Alia is a great teacher who is passionate about her subject matter.  She knows how to have fun in class, but yet she has high expectations of her students. If you participate and ask questions, you'll do fine and learn a lot."
146,1112115,3.5,4.0,Learned a lot from her class. Challenges students and has very high expectations. Tests are hard.
147,1112115,4.5,4.0,"Alia is amazing.  She's extremely helpful and really wants students to succeed.  She's always available outside of class and tries to make class as interesting as possible.  She's a GREAT professor, I'd definitely take her class if you can."
148,1112115,4.5,4.0,I had Alia for Operations and Decision Sciences. She is an excellent professor- sometimes her Romanian accent is a little hard to understand but that is not really a problem. Overall she wants to get feedback from students and is very approachable. She makes a quantitative based class very interesting and engaging.
149,1112115,4.5,3.0,Encyclopedia of knowledge regarding mgmt.  Some tests are harder than the average work you do in class but everything is fair.  Plenty of partial credit.  Very approachable.
150,1112115,4.5,2.0,No Comments
151,1112115,4.5,2.0,"Extremely nice, there is homework every couple of weeks but you can work in groups."
152,2211895,5.0,2.0,"This is the best art class to take. He is really caring and a little shy. If you show up to class, try your best to draw and turn in your work on time you will get a good grade. This class did more than just regular drawing and was really fun. There was hardly homework and he asked for a lot of recommendations so we could control what we did!"
153,1431612,4.5,4.0,Dean is a great teacher whos very enthusiastic about what he does.  He cares about his students and is an easy grader but still shows he cares about the students work.  Overall he is awesome and highly recommendable
154,1431612,4.5,3.0,"Awesome teacher. A decent amount of reading, but as long as you keep up with it, which isn't very much if you space it out correctly, it's a great class. Likes to talk about his other classes, but sarcastic and funny. Likes the kids who actually talk and participate in class. I highly recommend this class!"
155,1431612,3.0,1.0,"Hysterical guy.  A lot of enthusiasm and will open your mind to uncomfortable topics.  However be ready for a lot of jumps in topics and changes in syllabus because it is sometimes hard to tell where he is going.  He really cares about his students though, so don't hestitate to ask for help or clarification when needed."
156,1431612,5.0,4.0,Easily the best teacher at Bucknell. Makes up for the other miserable &quot;professors&quot; in the Psych department.Great man
157,1431612,4.5,2.0,"great professor, really smart and a great guy...just a little scattered at times."
158,2435139,1.0,4.0,I doubt his intellectual understanding of the subject and topics he teaches. A waste of time and would never recommend
159,2435139,5.0,3.0,"Prof. Azhar is very passionate about econ. Truly cares about the students, really willing to help, always a line at the office hour because students love to talk to him! I took political economy with him and it was a mind-blowing experience. Lots of reading, lots of writing, but lots of learning for sure."
