,prof_id,quality,difficulty,comment
13,1372166,4.5,3.0,"I am taking him for Intro to Hebrew Scriptures and he is absolutely amazing! He talks about the stories in the bible so if you are confused during the reading he will most definitely go over it in class. Make sure to pay attention during the lectures because everything in the test was discussed in the lecture, even if it wasn't in the book."
14,1372166,2.5,2.0,took him for christian ethics. All assignments are turned in online and check your emails every day  before you go to sleep. Interesting topics but not consistent and a bit all over the place. There's like 5 different professors coming in and out to teach. He's a nice guy.
15,1372166,2.0,3.0,"Be sure to turn in all assignments, no late assignments accepted! He incorporates what he posts online to his exams on top of the readings from the textbook. Make sure you understand the stories from the Bible. Take notes when he talks about those stories and review them after class. "
16,1372166,2.0,2.0,"Need the book mostly for assignments he gives. Do not understand how he gives the questions on the exams. Mostly on  his lectures. He was really unorganized. Participation does matter because the more you participate, the better your grade will be. You get to enter your own participation in an angel dropbox so participate!!"
17,1372166,4.0,1.0,I don't really get why the reviews here are so low.   His study guides are great because he basically fills it all out for you.  Study the study guides and do the readings and I don't see why you wouldn't do well.  He is a very smart man and knows the bible thoroughly.  I love the perspectives he gives about the stories in the Bible too.
18,1372166,2.0,2.0,"Father Garcia is very nice and is understanding about absences and helping to raise your grade. If you don't pay close attention and do all the readings, you're not going to learn anything from him because he's a push-over and lets giggly girls get him way off track and he'll ramble on and on about something unrelated. Was an interesting class."
19,1372166,1.0,1.0,This man seemed to care but he is easily influenced by the women and nuns that run his life... I am thankful for his small amount of help. He is not a professional and as a Priest he should not be running the Religious Studies depart here...
20,1372166,1.0,3.0,He was very entertaining during class. Was not able retain from his class. His test are not based on lectures make sure to read books & stuff posted online (mostly stuff online). He can be very sarcastic. NO LATE WORK ACCEPTED!! Takes attendance everyday.
21,1669128,3.5,1.0,Amos is a bundle of energy to keep you intrigued especially with politics. She knows her English discipline well. She's very approachable and helpful to get a good grade. But her class doesn't have much structure to know what is expected throughout the semester. She's either absent or cancels class often. Her class is a vacation in the semester.
22,1669128,5.0,1.0,A Great Teacher!!!!!!! You learn alot to improve your speech! Very helpful and caring. I recommend taking her. She is an awesome teacher!
23,1669128,5.0,1.0,"Prof. Amos is awesome. Her class is a nice break from the rest of your classes. You end up saying a fair amount of speeches, but her grading is not hard and equally as fair. There is never a dull moment in her class as she speaks her mind and does not hold anything back. Bottom line, take her. You will not regret this class or teacher!"
24,1372170,5.0,1.0,Scott is amazing. You have to take one of his classes. He gives great lectures and his classes are enlightening and humorous. If you are looking for a challenge then someone else might be more suited for you. If you want a class where you can learn and not be drowning in work and have fun then he is the perfect professor.
25,1372170,5.0,1.0,"Pretty great professor. Very helpful and you learn a lot about yourself. He makes it so that what we learn, we apply it to our own lives. Take it!!!"
26,1372170,5.0,1.0,Best teacher I've ever had! Extremely unconventional course. You'll learn so much about yourself in the process. Take him! So awesome.
27,1372170,5.0,1.0,"Great teacher, loved his class.Super creative, you won't be bored.The class is very unconventional , more like a personal trip through life stages.Take it!"
28,2287646,5.0,3.0,"Logic was not easy. However, Professor Walt does his best to help you understand the content. He is always willing to help and if he notices most of the class did poor on something he does the most to help the class out. I think during this pandemic, he has been the most understanding professor I've had."
29,2287646,5.0,4.0,"Prof Walt is a gr8 professor and person, but the class content is DIFFICULT to understand. He gives great lectures &amp; doesn't mind us asking questions in the middle of a lecture. He's also the ASC tutor for writing+philosophy, &amp; if u attend, u get extra credit! Def do your homework bc it's based on completion &amp; provides a huge cushion for exams!"
30,2287646,5.0,3.0,Professor Walt is the best professor I have had at the Mount. Lectures and Assignments are straight forward and easy to understand. He's typically always available for any questions or help you may need. Professor Walt makes philosophy so much more interesting than anyone else I've had. He's a great professor with a great character and charisma !!
31,2287646,5.0,4.0,"Professor Walt is definitely one of the best professors I have had here at the Mount. His lectures were very informative and easy to follow along to. He is very passionate for philosophy and will do whatever he can to make sure his students understand the material. I would highly recommend taking any course he offers, you will not regret it!"
32,2287646,5.0,4.0,"Professor Walt is a fantastic human being who ACTUALLY cares about his students learning in and enjoying his class. I have always struggled with philosophy but he worked very hard to create lectures that were fun and easy to follow, his class is the only good experience I've ever had with philosophy. Very funny too, sad not to have him anymore!"
33,2287646,5.0,3.0,He is really great and always helpful. Truly cares about his students and wants to make sure they understand.
34,2287646,5.0,3.0,"Prof Walt is brilliant and a caring person. Hes good at explaining details, encouraging participation, and ensuring we are learning the material. He is readily available to help in office hours and at the Learning Center, too. Definitely enroll in any course he teaches!"
35,2134050,4.5,2.0,"He's a fun professor, and actually wants to help his students. If you want to get extra credit points, talk about how amazing the circle of fifths is. You're welcome."
36,2074661,4.5,1.0,She gives a lot of homework if she notices you all dont care about the class. But gives extra credit at the end of the semester. 
37,2117671,5.0,1.0,"Professor Berndt is such a sweetheart. She is really understanding that people have lives outside of school, there were times where she would give our whole class extensions for projects or assignments. The only downside is the textbook that you need for the homework assignments. Besides that, her class was really easy and I enjoyed it a lot."
38,2117671,5.0,3.0,"Professor Berndt was very flexible in her online course. She was understanding of everything going on and extended certain deadlines. She made material easy to understand in her recorded lectures. She wasn't really a difficult grader, just make sure you complete everything and put in your best effort. Manage your time wisely! There was a lot to do!"
39,2117671,5.0,3.0,"The summer course had a lot of reading and assignments each week, but professor Berndt was really flexible with deadlines as long as you reached out to her. She gave a lot of extra credit opportunities and always gave feedback on each homework turned in. Study guides for the exams were also really helpful"
40,2117671,5.0,2.0,"Such a great professor, would take again. Is very clear when teaching so there is no confusion. She knows what she is talking about and makes the material relevant to the outside world and social media so this makes class captivating and engaging. She doesn't just sit there and stare at you like other professors at the Mount. She is also reachable."
41,2117671,5.0,2.0,Such a great class to take! If you need to take Philosophy I would really recommend her! It is a night class and lectures are three hours long and you stay for the whole time which can be boring! But probably best philosophy you can take!
42,2117671,5.0,2.0,"Professor Berndt is absolutely incredible! She is beyond my favorite professor. She explains everything very well and is very knowledgeable. Her class includes: exams, quizzes, writing assignments, homework, and a final. Philosophy can be very difficult to understand; however, Professor Berndt makes it easy to understand and remember."
43,970793,5.0,2.0,i was very scared to take Dr. Cheng's course this past semester.... i am so grateful i did! she was very detailed when explaining the importance of each chapter. she did very well at explaining what will be on the exam! you must always read the book and the homework questions are your bestfriend! 
44,970793,5.0,2.0,Professor Cheng is by far my most favorite biology professor. If you read and study her slides you will pass her exams. If you don't understand something ask questions! She will explain the concept to you in the best way possible.
45,970793,3.0,3.0,she refuses to accept any late work or give any extra credit. There are weekly pop quizzes. The exams have 50 questions and she puts things that we never even learned in class.
46,970793,5.0,2.0,"Previously I failed bio1 &amp; had to take her to move forward in my biology career, when taking her she provided extra worksheets to help us understand the material better. She is also a great lecture I was able to understand everything she talked about &amp; she cares about everyone in her class and is willing to provide extra work to have everyone pass."
47,970793,3.0,4.0,I don't really like her class. I can barely understand her because of her accent. Recommend not taking if you have a choice.
48,970793,5.0,4.0,"This review is regarding her lab. She is so patient and does her best to help you with labs. Her in lab quizzes and two exams were kinda difficult, but you just need to make sure you read the background information. Attendance is counted for Lab!"
49,970793,5.0,4.0,"Dr. Cheng is not a difficult professor if you study right. She is straightforward and all you really have to study are her slides, worksheets, and Mastering. I believe she made Micro really easy to understand. Pay attention and engage in lectures! Other than that, she is so sweet, understanding and is always willing to help her students."
50,970793,5.0,4.0,"I took Dr. Cheng for Bio 5 and I'm currently taking her for microbiology lecture and lab. She's a very good professor. MAKE SURE TO STUDY. Microbiology can be tough but make sure to study and you'll definitely pass. If you need help, make sure to go to her office hours. Overall, she's a very helpful and caring professor."
51,970793,3.0,3.0,"Professor Cheng is okay, she is tough, and you really need to put in the work. Also, she could be hard to understand so be aware of that. Just make sure to study for the class and put in the time, and you should be fine."
52,970793,5.0,3.0,Her material is super straightforward. I'm gonna be honest I only read her PowerPoints to prepare for her exams and I got good scores the only reason I got a B was because I slacked off at the end. BUT! She's super easy if you just pay attention to the lectures and DO THE HOMEWORK. Overall she's a pretty great professor.
53,970793,4.0,2.0,"I think Dr. Cheng could be a challenging professor, but her materials are pretty straightforward. If you understand her lecture materials, as well as, do plenty of practice questions from mastering homework and utilize the textbook, I think passing the class will be a breeze."
54,970793,3.0,2.0,"She is very understanding and fair. If you dont put in the effort of study time, then you will not pass"
55,970793,5.0,4.0,"I took this professor for bio5, and she is more of a better professor in micro. Tbh, most of the criteria is based on powerpoints/ teaching yourself to understand and its either you know it, or you don't. Very good professor compared to other bio professors at the mount."
56,970793,1.0,4.0,Hard at grading. Have to turn in work on time. Do not give second chances. Need to pay lots of attention to the lectures and lots of reviewing on quizzes and exams. She is not a very easy teacher.
57,970793,1.0,5.0,Can't understand her. Your best friend would be the textbook
58,970793,3.0,1.0,She is a good teaching but sometimes/most of the times i cant understand her.
59,970793,4.0,1.0,"Easy A class. If you show up and pay attention to her slides, you won't have a problem passing. I didn't get an A because I simply did not try. I rarely paid attention to the lectures and crammed everything last minute. I know I could have gotten an A. You have to try in order to fail her class."
60,970793,4.5,3.0,Professor. Cheng has great Power Point slides for her lectures. The slides are an easy study guide for quizzes and exams. If you study and take the class seriously you will get an A+
61,970793,3.0,3.0,"If you dont go to the lectures, you wont know what she's going to cover on her quizzes/test. But if you read on your own you can pass without going to class. Plus she doesnt take roll!"
62,970793,4.0,1.0,"quizzes and exams were easy..you just have to memorize a lot of groups terms, etc."
63,1984551,5.0,4.0,"Great professor. Goes step by step. Dont be afraid to ask questions. Her YouTube videos help (students know which ones were talking about). Totally of topic, but an instructor outside of MSMU had a picture of her on one of the PowerPoints being lectured."
64,1984551,5.0,3.0,Professor Higgins is extremely clear about every topic that she covers. The book is not needed to pass the class. There are exams almost every week but three are dropped so there is some room for mistakes. She is always available and tries her very best to help her students as much as she can. I suck at match but I managed to pass with an A-.
65,1984551,5.0,4.0,"Great teacher. she's straightforward and makes science interesting and relatable. She offers lots of resources like her youtube channel, dropbox which has answer keys of previous quizzes and tests, and office hours where you can ask her personally for help. tough class bc I had no background in chem or physics but she made it easy to understand."
66,1984551,4.0,2.0,"Attend lectures and office hours and you will be fine! She teaches step by step and also had youtube videos to help you understand her lectures. At first she is kind of boring, but as she gets used to her crowd shes hilarious."
67,1984551,5.0,3.0,"Tough only if you simply do not try. GO to her office hours; a big help when you're struggling! Will be difficult if you have no high school background on chem,physics, and math, which is why people drop.  No need of text book for her class at all, everything is based on problems from lecture. No hw, only matters exam grades. Overall good professor"
68,1984551,5.0,3.0,She is pretty tough however i Learned a lot from her lecture. You can basically show up to any of her class times but just put your time in your paper for the in class quiz. Overall as a pre-nursing she  is very good with her lecture and if you don't get the concept just show up to her other classes. I got an A and I am not good in math.
69,1984551,4.0,3.0,"Cool teacher! She's funny,takes lecture very seriously and she goes fast,doesn't waste any time she literally takes the whole class period to write on the board(uses every corner of the board) Gives in class quizzes to practice after lecture,super organized but makes things more complicated than what they really are sometimes"
70,1984551,2.0,3.0,"Let me just start off by saying this This class is part of a requirement for nursing students. The class is difficult if you do not have a strong background on math+ science & chemistry. Many classmates did not pass and gave up bc there was no hope in raising their grade up to a C-, also no extra credit.  4 exams , must pass 3 out of 4 & no quizes"
71,1984551,4.5,4.0,"Very challenging teacher, but this is what college is all about! Absolutely felt that this class was very engaging yet very helpful for what my major is. Would definitely recommend her even though she's tough its studying and reviewing that will help, because she offers so much help for one to understand the material before any exam."
72,1984551,3.5,4.0,"Lectures are an hour and a half but it goes by fast because you are so engaged in the lecture. You have to take notes on everything she goes over and you have to pay attention. The material can get tough and the tests can get challenging but seriously, if you study hard before tests and pay attention in class you'll be fine. I ended with an A :)"
73,1984551,1.5,5.0,Doesn't  explain things well at all. Doesn't make any sense whatsoever. Rushes through material. I do not recommend taking her class. It was challenging just to get a C.
74,970795,4.0,4.0,She is very straight forward about the material and teaches it in a way that you can understand. Incredibly understanding that were students and that its a lot of information thrown at once and is willing to work it out with you.
75,970795,5.0,3.0,"I love Dr. Chotiner, she is so engaged in her lectures. I was always eager to attend her class."
76,970795,5.0,3.0,"This teacher is awesome! Neuro and Med Physio... This teacher expects you to know and explain the material in the exams. Her exams tend to be all free response and the questions are more difficult compared to any other bio professors at MSMC. She is comfortable with Q's during class, but if you have too many, ask her during office hours."
77,970795,5.0,3.0,She makes the material very easy to understand. If you don't understand something ASK she is an amazing professor and she will do her best to help you clarify. Best bio professor ever!!!
78,970795,4.5,2.0,"She is one of the best professors at MSMC. Not only is she the department chair but she is also a very awesome professor. Hard to get a hold of so if you need to talk to her, you'll have to look for her but other than that read the book, her slides and ask questions if you don't get it.She tends to go fast sometimes so if you don't get it, ASK her."
79,970795,4.5,4.0,Hard material. She's so helpful! If you ask for it!! Really is a good professor and wants to help everyone. Funny and knows what she's teaching.
80,970795,3.0,4.0,"She's truly a great person. The questions on her tests and quizes make you think! talk to her, let her get to know you.. make sure she knows your name!! I didn't even own the book, and I received a B+ in her class, but i made sure i knew the info and her lectures!"
81,970795,4.0,2.0,"I really liked this class. Dr. Chotiner gives numerous quizzes throughout the semster and several Exams. For some, her test material was hard because they didnt study. If you study..and I suggest reading the bio book by yourself you will get a good grade. Her questions aren't straightforward..you have to think a little. If you like a bit of a chall"
82,970795,4.0,4.0,Her lectures are easy to comprehend and she has a passion teaching students. She really does make you think though. Her tests are filled with critical thinking and this is the hardest part of the class. She uses information from both her lectures and the book.
83,2324521,5.0,4.0,"Dr. Varay will have a long-lasting effect on your education. I highly encourage students to ask questions. At first, I was intimidated by the material in PSY 106 &amp; L, but Dr. Varay's approach to teaching made statistics seem enjoyable. Dr. Varay taught me how to collect, sort, and interpret data. AND the biggest perk of was teaching me how to use SPSS. I appreciate how available she was to talk about her experiences and best practices. I highly recommend her class, just know she expects her students to work hard."
84,2324521,5.0,3.0,Hybrid class. We met once a week. On days we met she lectured then the day we didnt meet wed have an easy discussion online about the topic she had lectured on. Every 2 weeks wed have online quizzes which had NOTHING to do with what she lectured on so no need to pay attention during lectures. Must read the book to do quizzes.
85,2324521,5.0,3.0,Prof Varay is such a sweet and caring professor. She is SO PASSIONATE about what she teaches and you can really see how much she loves being a psychologist during her lectures. She is so inspirational! I took her abnormal class and it did not stress me out at all. It was easy! I def recommend you take her!!
86,1599535,4.0,3.0,"I took Dr. Tang during the pandemic, and her workload is insane. She gives a lot of pages to read, and she provides the textbook online. However, the work is doable but do her homework with time because it's a lot. Study for her quizzes and read!"
87,1599535,4.0,4.0,"Professor Tang is very nice &amp; straightforward. The workload is a lot, but definitely doable. Start your reading &amp; homework the day before it's due to give yourself some time. She's a tough grader, but she'll tell you why she marked you off. She gives you opportunities to earn full credit on perusalls even after it's due &amp; gives extra credit!"
88,1599535,2.0,5.0,So much time was consumed into this class. Do not take if you dont have free time.
89,1599535,3.0,3.0,Really study for her quizzes and exams.
90,1599535,3.5,4.0,"Professor Tang gives a lot of work but is also very helpful. Intro to Psychology was boring but Child Dev was better. She gives parter quizzes and her final is not cumulative. I survived her class and got an A both semester. As long as you do your work, you'll be fine. Never hesitate to ask her for help!"
91,1599535,1.0,5.0,"By far the worst professor I have ever had at the Mount. Wishy-washy, confusing, unclear. Will deduct points from you left and right. DO NOT TAKE THIS CLASS"
92,1599535,1.0,5.0,VERY confusing professor her office hours interfered with my schedule.
93,1599535,1.0,4.0,"Very Confusing professor, she gave me mixed signals"
94,1599535,4.0,2.0,"She is a really tough grader, but she truly cares and wants you to learn the material. She is really nice and pretty funny!"
95,1599535,4.5,5.0,"She is an amazing teacher. Prior to taking her class, I was discouraged by the reviews but was pleasantly surprised. She is very passionate about psychology and will help you if you seek her help. Her class is very difficult but if you read the book and study your notes, you should be fine. Her class was surprisingly interesting and fun."
96,1599535,2.5,4.0,"Julia is a very knowledgeable professor about research and has a great passion for it. I learned a lot from her. However, her directions were unclear and when I asked for help it always seemed to make things worse. I would recommend using her TA and going to her office hours. Quizzes and exams are open book and open note. Study hard!Trust me!"
97,1599535,1.5,4.0,I was forced to tak her class to begin with and I just disliked her from te first day. She treats you like your still in high school and she grades really unfair. I got B because she deducted points for every little reason and you cant reall approach her because no matter what you say she is right and you are wrong. avoid her classes!!!!
98,1599535,2.0,5.0,Do NOT take her. She is somewhat hard to follow and does not give accurate study guides. She lectures all the time and can be a bit awkward.
99,1599535,3.5,3.0,She does assign quite a bit of work. She gives a lot of group time. Has powerpoint prepared for lecture. Her tests are pretty easy as long as you read and pay attention in class!
100,1599535,4.0,3.0,"do the readings. takes awhile to get used to how she teaches. if you're having trouble, ask to make an appointment and she'll help you. she also teaches child development too"
101,1935408,5.0,2.0,One word: AMAZING!!!
102,1935408,5.0,5.0,I actually have heard wonderful stories of the professors teaching style and waited to take Child Abuse and Family Violence with her. Now I see why everyone brags about her courses. The environment is very relaxed and in a way free.
103,1935408,5.0,4.0,I love Dr Harris' teaching style. It's very laid back but I learn so much. I'm so glad she continues to teach at this school because she gives us a place to learn about ourselves without feeling judged or shut down.
104,1935408,5.0,3.0,Dr. Harris is by far my favorite professor since I started coming to the school this semester. She makes everyone feel safe and accepted. It doesn't matter if you're different. She just doesn't judge and teaches you to care about yourself and find your voice.
105,1935408,5.0,2.0,Dr Harris was great!  Her reflections are meaningful and quizzes and exams are easy if you look over the reviews for that quiz or exam.
106,1935408,5.0,4.0,Dr. Harris is so into the material and what she's teaching that it makes me interested in it too. I like how I'm not bored in class.
107,1935408,5.0,2.0,Take her class on drugs and alcohol. It will change your life. She has you write journals and really makes you look at yourself and life.  
108,1935408,5.0,3.0,Best Professor Ever!! Take a class with her if you get the chance. 
109,1935408,5.0,1.0,SHES AMAZING. 
110,1935408,5.0,2.0,So sweet & helpful. And is always wiling to help in any way that she can. I did not think that I would enjoy psychology BUT she made it very relatable and fun. 
111,1935408,3.0,1.0,"Easy professor easy A. You take quizzes every week, but those are used for attendance. If you studymemorize the quizzes you should be good for the final & midterm. Only downfall is that she does not have control of the class & students do as they please. People would be on their cellphones during lectures & she would not say anything. "
112,1935408,5.0,1.0,"Awesome professor, her lectures are so cool and fun.  If you can take a joke and want to have fun learning about psychology you should take her. The midterm and final are both based on all the quizzes and the final is NOT cumulative. The research paper is pretty easy just don't procrastinate. Try to find the digital version of the book if you can. "
113,1935408,3.0,1.0,"If you want the super easy A, this is the class to be in. Just memorize  the answers for the ""quiz"" ( basically notes) and you're set to take the test. Most challenging part of the class would be waking up in the morning to attend the class.  "
114,1935408,5.0,1.0,"BEST TEACHER EVER! I love her class, I went into PSY1 thinking I was going to hate the subject but I AM LOVING IT! She makes you love psychology just as much as she does. Definitely recommend taking her class! You do need the book for reference but not always because she explains it so well."
115,1935408,5.0,1.0,"Great human being! And a great teacher as well. She's very clear in what she wants and  as long as you study your quizzes, you'll be set for the exams!  Aside: She's hilarious and really wants you to enjoy the class and not look at it as a drag! "
116,1935408,5.0,1.0,Great professor. Really gets to know her students on a personal level and is very understanding unlike most teachers. She's open to ideas and gets along easily with the class
117,1935408,5.0,1.0,"She's soooo incredible! great person and teacher. Her class is incredibly easy, she simplifies and clarifies everything and will answer all your questions. Her tests are as easy as the straightforward quizzes and she won't trick you. Her class was my fave class all sem. Never have i once dreaded going to her class in the morning, super enjoyable. "
118,1935408,5.0,1.0,"Her main exams are basically questions from her quizzes. Plus, what grade you get on quizzes doesn't affect grade in class. It's merely used for attendance."
119,970801,5.0,3.0,"I was struggling a bit in the begging because I was sure what she looking for in her essays. After a few weeks, I got the hang of things! I got A's on most of my essays, including the 10 page group research paper! Sandor is a wonderful professor and I actually enjoyed her class even though I hate English!"
120,970801,5.0,2.0,"One of the best English teachers on campus. She is very funny and her class is very engaging. The writing prompts are almost all narrative essays so they are manageable. If asked, she will look over your paper and tell you what needs to be corrected. I highly recommend her!"
121,970801,5.0,2.0,"I really enjoyed her class, I love her as a professor and person. She is great! I highly recommend her!! :)"
122,970801,5.0,1.0,Wonderful person. I didn't even like the subject but by the end of her class I did and you'll probably like it too if she's your professor. She is really helpful as well. The best english teacher i've ever had. =]
123,970801,5.0,2.0,"She is extremely helpful. The writing prompts are not difficult. As long as you try, you'll pass. She grades on your improvement."
124,970801,5.0,3.0,"I never really liked writing essays but when I took Prof. Sandor's class her approachable and kind personality really helped me become more interested in writing. Her essays are an easy write as long as you read, write well, listen in class, and attend those &quot;peer review days&quot;. Overall, she's one of the best English teachers at MSMC and I highly re"
125,970801,5.0,3.0,"She's very excited about English let me tell you that. She's very helpful and wants whats best for her students. It's alot of work, just learn to manage your time. Other than that I enjoyed her class very much. I highly recommend her!"
126,970801,5.0,3.0,She is amazing I love her style of teaching!
127,970801,4.5,4.0,"Prof Sandor is very nice and she communicates well with her students. I was very impressed that within the 2nd week of school she knew everyone's names! Attending this class should be a priority. I never missed her class and I benefitted very much from that. Do the homework, READ READ READ, work on her papers ahead of time and you will have an A!"
128,970801,4.5,1.0,just do your work and you'll be fine. She does baby the class a bit so it's pretty easy and your papers just have to be mediocre.
129,970801,5.0,2.0,"Prof. Sandor is very nice. Read all of the stories, participate in class, and write great essays and you'll get an A"
130,970801,4.0,2.0,"great teacher, make sure she gets to know you."
131,970801,5.0,1.0,No Comments
132,2351153,5.0,3.0,"Proffesor Tiernes is a great teacher. Her lectures are interesting. Make sure you are present in classes, or you will miss important information. She cares about her students and encourages them to do well. She is considerate about students' time and makes assignments due at the end of the week. I would take her again. "
133,2351153,5.0,2.0,Dr.Tiernes is a very good professor she cares about her students doing well. Her class is very interesting I am currently enrolled in SPAN 147: SPECIAL TOPICS IN SPANISH STUDIES. She makes the class very interesting and is willing to hear her students opinions.would take professor again
134,2351153,5.0,3.0,She really cares about students academically and personally. She's open to any questions and answers them clearly. She is so funny and a great person overall.
135,2351153,5.0,3.0,I honestly love and adore this professor. She's new at MSMU and she's great. She encourages you to participate because that's just the thing you do when learning a new language. She always prepares you for quizzes and exams and let's you know exactly how it's going to be. I took her for Spanish 1&amp;2 and got both A's. It was super enjoyable!
136,1511480,4.0,3.0,"There are four novels assigned for the class, from each novel, an essay is assigned. For the Final, it is most likely an essay.*Make sure to participate and show your effort in the class (If you are struggling: meet with him outside of class so he can tell you your weaknesses and allow him to view your essay, days before you turn it in."
137,1511480,4.0,3.0,"Very nice professor. ATTENDANCE AND PARTICIPATION COUNT! Grades hard, but fair. A LOT OF WORK. you read 4 novels, and write a paper for each one. FINAL is a paper comparing all 4 novels."
138,1773626,4.0,2.0,"Professor Allevato is very nice and very helpful. The material learned in class is not hard at all, although if you ever needed help, he would gladly explain. Definitely an easy A if you try and actually study for tests."
139,1773626,2.5,1.0,"Even though, Allevato is a nice and easy professor, he isn't  ""math"" teaching material. Unfortunetly, I didn't learn anything in his class . And in the last 2 weeks of the semester he decides to give us ""real"" math work?! If you want to learn math avoid taking him. If u want to get an A take him."
140,1853499,3.0,4.0,"Since it is a hybrid class, you'll meet on Mondays and Wednesdays for an hour each and have an assignment due on Friday. The assignments are alright, you'll have to actually try in them. When essays are due, she makes a due date for drafts and then meets up with you at the cafe to comment on how to make it better, and then the next week it is due."
141,1853499,2.0,4.0,Lange is very specific on what she wants for an essay. Would not recommend.
142,1853499,3.0,4.0,"Professor Lange is really nice and she really cares about her students, but she gives a LOT of work and is a TOUGH grader. If I didn't major in Nursing, I would be fine in her class, but I do. I just think the amount of essays she gave were unnecessary since it's just a GE. On the other hand, she really does train you to be an excellent writer."
143,1853499,1.0,3.0,"Listen, I'd rather cut off one of my toes than take Lange's English class again. I've never had teacher as rude or pretentious as she is. The Friday assignments can be confusing so read them early. Most lectures are spent just summarizing text that she assigned for that day. She treats lecture like we're all dumb but then expects amazing essays."
144,1853499,4.0,3.0,"If you want an actual review for Lange then ask people whos work ethic is similar to yours. Anyways, Prof. Lange was such a chill professor. Yeah you have to read and write a lot but that's what an English class is. And honestly, who has a degree from an IVY League school? Not u. Always do the homework because they will help your grade stay afloat!"
145,1853499,5.0,2.0,"Professor Lange is an amazing professor as well as an amazing human being.  She honestly helps you on yours essays as much as she can, the rest is up to you. I've never received anything less than a B+ on any of my essays. I'd recommend her, she's great all around."
146,1853499,2.0,4.0,"When it comes to English I don't think I have ever had a teacher who is never content with any essays. She always says how there is something wrong with the essay and how it needs to be re-written because it doesn't make sense. She says that she will help you, but when you go looking for her advice she doesn't give it at all. Will not take again."
147,1853499,4.0,2.0,Professor Lange is great. I had her for both my English courses and I had no difficulty. Her lectures were  entertaining and very easy to participate in. I never received lower than a B on an essay. She is always willing to help on essay's. There is a good amount of reading but not too difficulty.
148,1853499,2.0,3.0,At first she was an amazing teacher but as the semester progressed her assignments became more confusing than the one before. I would ask for her clarification on essays and she would say to re-read the prompt until I got it. I wasn't able to do her last two essays and because of that failed her class.
149,1853499,2.5,4.0,"I would not take her again.  Professor Lange is not clear, and she is not helpful when it comes to notes on a paper.  When she comments that you need to change something in your paper (and you do), she will comment that you need to change  everything else that was already there.  I would not take her again."
150,1853499,4.5,4.0,"She is a very sweet, funny, relatable professor who genuinely cares for her students. But she gradually became to be the toughest grader I've ever encountered in my whole educational career. The readings are enjoyable. The essays are challenging, but the class is sure to improve your writing style if you are willing to work hard for it. "
151,1853499,2.5,4.0,"For those who are nursing majors, DON'T take this class unless you would rather be stressing about English than your most important science classes.  She is nice to your face but is a tough grader. If your essays aren't the way she wants it, you'll get a bad grade. For a class that's suppose to be English 1, she makes it as if English is your major"
152,1853499,4.0,2.0,AMAZING CLASS! I HAD THE  PLEASURE OF HAVING HER FOR BOTH ENGLISH 1A & 1B AND SHE MADE MY ENGLISH CLASSES VERY INTERESTING AND FUN. DO NOT BE AFRAID TO ASK HER FOR HELP SHE IS ALWAYS AVAILABLE AND IS HELPFUL. GREAT PERSON WHO NOT ONLY LOVES HER JOB BUT HER STUDENTS.
153,1853499,5.0,3.0,Professor Lange is one of the most caring professors I have encountered! When you are not clear with an assignment she asks and makes sure you understand the prompt. She revises your essays and personally explains to each individual what we need to work on. We also get a chance to re-write essays if we want to receive a better grade. She's awesome!
154,1853499,4.5,2.0,"I absolutely loved this class ! She would be so engaged in what we would read in class. Although there was always an essay and sometimes it wasn’t so clear what she expected us to write, she was always available to give great feedback. She was awesome and its sad that she won’t be teaching 1B next semester."
