,prof_id,quality,difficulty,comment
69,2687044,3.0,3.0,She is fine when it comes to lectures and she does engage with the class but she can be annoyingly strict with things like deadlines and homework and not allowing drop tests or students who've done well on all the other tests to skip the final. She is good and you can definitely do much worse
70,2687044,4.0,3.0,I loved her as a professor. The class was on zoom &amp; she spoke clearly &amp; gave clear examples and descriptions for homework. Consistent office hours. Hand grades work-out problems. The class was pretty hard but the free tutoring hours and homework helped.
71,2693189,5.0,1.0,"Ms Brewer is a really great instructor. Her class is built on allowing students to succeed. She is very available for help, and will do everything she can to help you pass. Her assignments are very simple and easy to do. It is an easy A, but also a very fun class."
72,2730064,1.0,3.0,"Dr. Lee is currently the only Korean professor at Ole Miss so if you need Korean (for your career path), youre kind of stuck with her. However, if you want to take Korean as a pleasure class or to complete your language requirement - I dont recommend her at all. Doesnt care about students, moves very fast, and is less helpful than the textbook."
73,2818130,1.0,5.0,never ever 
74,2164820,5.0,3.0,Pretty amazing class actually
75,2164820,5.0,3.0,Would definitely take again!
76,2164820,5.0,3.0,"His stats class was pretty awesome, there was a lot to memorize and keep track of but mr. dirle was pretty transparent about what was on the test and grading. Even if you fail a test you can totally save yourself with the final which is what i did."
77,2164820,2.0,4.0,"Good guy, bad teacher. He clearly understands statistics, however he does not understand how to teach statistics to college kids with no prior experience. Only 2 tests and homework for grades so study hard. Final can replace lowest test grade, though, which is nice. Heavy on vocabulary."
78,2164820,1.0,5.0,"The man knows his stuff about statistics, but he fails to understand his audience. Namely, the twenty-somethings who don't know their stuff about statistics. I've spent many hours scouring the text book to look up how to solve things he didn't touch on in class, but were on the homework. One homework assignment shouldn't take 3+ hours."
79,2164820,5.0,4.0,I was eager to take business statistics with Mr. Dirle because I heard of his experience with poker and trading currencies and thought that was interesting. Overall course was good.
80,2164820,2.0,3.0,Poor lecturer. Hes a young professor a gent quite figured out how to lecture effectively
81,2164820,5.0,3.0,Great!
82,2164820,4.0,5.0,"I didnt need this course but specifically took it bc I heard Professor Dirle was a great teacher. Im not too mathy, but he explained things very clearly, and found him to be very entertaining, a lot to memorize though! The homework was way harder than the tests. P.S. if you know how to do the tests (which he goes over) you should ace the final."
83,2164820,5.0,3.0,"This class was definitely tough (mostly the online portion) but prof. Dirle told us exactly what we should expect on tests so we knew what to study. Wish there were more opportunities for extra credit but if you knew your derivatives you could get a lot more points on tests. Super nice guy, very good teacher!"
84,2164820,1.0,4.0,"He reads straight from the book. Be prepared to teach yourself if you take him because he is no help. Nice man, awful teacher."
85,1001557,5.0,4.0,Dr. Johnson doesn't play around. You have to work for the grade that you want. This is absolutely one of the best professors I have had and have learned the most from.
86,1001557,1.0,4.0,"This woman was not of fan of me because of my opinions. many of our classes were discussions so when id share, she grew to hate me more &amp; more &amp; it showed in grading. impossible grader with unrealistic expectations for her students. i hear shes gotten awards for her work but i honestly cant imagine why. worst professor ive ever had hands down."
87,1001557,1.0,5.0,"She is unrealistic with her expectations. She expects students to think exactly as she does, otherwise you will not pass. Do not give your own opinion. being favored over others is vital in order to pass this course. This class is about disabilities, but I learned more about race, gender, sexuality, and ethnicity than disabilities. Do not take her."
88,1001557,1.0,5.0,Save yourself. Dont do it.
89,1001557,1.0,5.0,"Dr. Johnson gets upset at the class, screaming and ranting because students did not answer an email on time or someone missed class. She also grades inconsistently, expecting students to read her mind on what she wants for assignments. Her class is so unorganized and she gets confused about names and places, but if you forget one name she gets mad."
90,1001557,1.0,5.0,I wouldnt wish this class or teacher on my worst enemy. Worst professor Ive ever had! Terrible!
91,1001557,1.0,5.0,"SOC 327 is a NO GO. It is EXTREMELY hard and she is an impossible grader. Her class is lecture heavy and she gets MAD if you do not do the reading. If you don't follow the directions and go above and beyond what she is looking for, you will not do well at all. Over half of my class got F's on our midterm papers for literally NO reason."
92,1001557,1.0,5.0,"She is really intelligent &amp; dedicated to her work but she is much to scatterbrained &amp; outrageous to be a teacher. She expects students to read her mind about what she wants for assignments, she is an impossibly hard grader, and if you upset her, she will retaliate (to the tune of 10 extra papers). I have had a horrible experience &amp; would not rec."
93,1001557,4.0,5.0,"Came into SOC 310 thinking that it was SOC 101, I was sadly mistaken. I only stayed because I already bought all the books. This was by far the hardest class I have ever taken.  Do not take unless absolutely necessary"
94,1001557,2.0,5.0,The worst class I have ever taken. If you are thinking about taking this class DON'T DO IT!!! She grades extremely hard and is not very clear in what she wants. Even when she is somewhat clear about what she expects she still grades hard. I wouldn't take this class unless I really needed it. DON'T TAKE IT!!!
95,1001557,4.5,5.0,She's amazing and very dedicated to her work!
96,1001557,2.0,5.0,"Poor Mrs. Johnson...I feel like she tries really hard to be a good teacher, but she just isn't up to the task.  She is somewhat scatterbrained in her lectures, and when asked to repeat what she just said, she will often say something completely different.  The tests are extremely hard and not always on material covered in class.  I prepared basical"
97,1001557,3.5,3.0,"Not the most organized woman, but she keeps class going at a quick pace and often helps with most questions you have. Tough tests, but managable with adaquete study time."
98,557142,4.0,2.0,"If you go to class you will succeed. Each one of Goulet's classes are taught by a TA. My TA was Maggie Livingston and she was wonderful. Mr. Goulet himself is not a super exceptional guy but if you get a good TA and go to class, then it will be easy."
99,557142,4.0,3.0,"Rarely see Dr. Goulet, your TA will make or break this class. Attendance is mandatory, if you miss a lab, you will probably drop a letter grade. Just make sure you have a clicker and Goulet's lab manual and you will do just fine. If your TA is a chill grader, you will most likely get an A or B in his class."
100,557142,3.0,4.0,super strict about attendance on the first day he told us if we have to miss we have to send an excuse even if its a funeral you have to send like the eulogy. but hes never in there its always just a TA so it completely depends on who you get but ive taken bisc103 and 105 with him and both TAs were super chill. and classes are usually cut short
101,557142,4.0,2.0,"This lab depends completely on your TA - It's a coin toss on if they're strict or relaxed. Dr. Goulet is not involved at all except first day of class. There's only a few labs, so missing one could class easily drop you down a letter grade. Overall easy lab just show up and do your work and you'll be fine."
102,557142,1.0,3.0,"He refuses to round your grade at all literally wont even give you a half a point. Not friendly at all and very unsympathetic. Highly recommend never taking this class with this professor, youll thank me later."
103,557142,2.0,3.0,"I rarely ever saw or talked to him, because he usually lets the TA take over. However, the times he was there he wasn't the friendliest. Thankfully, my TA was amazing and helpful."
104,557142,2.0,1.0,"Honestly, he seemed pretty cool at first and the lab was pretty straightforward and easy at first. But, he put all of the grades in so you don't know your grade until after finals. Also, he will not round your grade up at ALL. I had to finish with a 79.45% because he refuses to round even half a point. So, beware."
105,557142,4.0,1.0,easy lab and helpful to the class it went with show up and you will pass with at least a B
106,557142,5.0,3.0,"Just know that if you have Dr. Goulet for lab, it all depends on your TA. They do most of the teaching and grading. Very clear grading criteria for the class and there is really no way to misunderstand any of the assignments. Very easy as long as you attend class and read the lab manual before."
107,557142,5.0,4.0,"He can be really intimidating, but if you get his notes and actually go to class he will help you out."
108,557142,5.0,3.0,He's very helpful.  All you have to do is ask.
109,557142,4.0,4.0,have to study lots
110,557142,5.0,4.0,anatomy isn't going to be easy with any professor. Dr. Goulet is very clear and helpful
111,2781272,5.0,3.0,"Dr. Drew is an absolute gem among Ole Miss's English Department. She is very intelligent, but in an approachable way. She wants you to learn! Class participation/student led discussion is key. Read, draw comparisons between the courses literature. She is very understand! Be honest and upfront, and she will always make accommodations."
112,1937499,1.0,5.0,This class is really lecture heavy and test heavy. The tests are extremely hard and the professor is RUDE. He literally said he did not want to be there on multiple occasions. Neither did I but I didnt tell him that.
113,1937499,5.0,3.0,-Incredibly informative &amp; engaging lecturers -encourages student participation &amp; interest in current events -works to help students resolve issues and answer questions
114,1937499,3.0,4.0,"I enjoy this professors individuality, and that is the #1 thing I look for in people. However, my personality preferences don't completely cloud my judgement. This professor is teaching this freshman 100 level course like its upper class. The scope of information this guy is teaching in this intro class is mind-boggling."
115,1937499,4.0,2.0,If you're from the north you'll love this professor. As long as you show up and participate you'll get a good grade.
116,1937499,5.0,3.0,"He is a Yankee, but he challenges his class to think differently than conventional southerners."
117,1937499,2.5,3.0,To be completely honest if your good at reading power-points then the class will essentially teach itself. He's from New York and lives in the South so he has a mentality of someone who thinks some of us are small minded bigots. At times it can be frustrating but once you get past that you can enjoy the class.
118,2637918,1.0,4.0,"Nick Bergan is the worst professor I have ever taken. Zero emails, reminders, or responses all year. If you email him, he's rude and doesn't answer your question. The discussion posts make no sense. I haven't learned a single thing this year because of his teaching style. I'm sure he'll be at a different school next year."
119,1841251,3.0,3.0,She has no clue what she's doing....
120,1427564,5.0,4.0,Too bad he's not there anymore. I was going to take his class this semester again.
121,1427564,1.0,5.0,Really obnoxious and unreasonable
122,1427564,3.5,4.0,"If you ask for help he'll give it. Do the homework! Online and in class, that's the ONLY way you pass!"
123,1427564,1.0,5.0,"Bully. Participation was required, but don't be wrong because he will berate you in front of classmates. You won't find any constructive criticism here. Easily angered, incredibly unprofessional, sweats continuously. His grading is nontransparent. "
124,1427564,5.0,2.0,Great prof.
125,1806446,2.0,5.0,Extremely long and boring lectures. Horrible at explaining things. Some of the quiz and test material was stuff he never even taught. Had to work so hard just to get a low B
126,1806446,1.0,2.0,Worst lectures I have ever listened to. Speed his voice up to like 1.5x on youtube. Don't bother buying or reading the book. his test and participation assignments come straight from the lecture video. The only way I got a B is from the extra credit assignments. He also makes class mandatory just to sit and talk about due dates for 50 mins.
127,1806446,5.0,3.0,"Professor Copp did a great job of adapting to the circumstances that COVID brought, and was very helpful. He provided many extra credit opportunities that allowed me to receive the grade that I wanted. If you put in the effort, this class is easy."
128,1806446,1.0,3.0,Terrible class he never actually teaches during class and instead makes you go watch his youtube videos for hours. Avoid this class.
129,1806446,3.0,3.0,Mr. Copp's class was personally hard for me because it was all online. I really believe Covid was a cause to me not doing my best. If your class is all in person I feel it will be easier to succeed. While he is lecture heavy the tests follow everything he teachers. There is just a lot of information and he doesn't provide what to study for exams.
130,1806446,3.0,4.0,"This Professor has a solid class considering the COVID circumstances. I actually did learn from his class unlike all of my others. He gives a lot of work but it can be good because it gives you a chance to improve your grade. Overall he is not a walk in the park but he is not impossible, I would recommend for students who can do some work."
131,1806446,2.0,3.0,"Participation points usually every class via clicker. Attendance is not mandatory but if you don't go your grade will suffer because no participation points. S.I. sessions help A LOT with the test! Homework is not given often, but when given its very hard."
132,1806446,3.0,4.0,"Tests were pretty hard, studied a lot and still made B's... Lectures could get a bit dry and sometimes confusing. A lot of the material wasn't explained well. Took bisc 104 after this with a different prof and easily understood and made an A. The class is definitely doable, but there might be better profs out there. Final was super hard."
133,1806446,4.0,3.0,Clicker questions during every lecture. Go to class on Fridays and he usually gives extra credit.
134,1806446,2.0,4.0,He belittles the class on a regular basis. Also most of his lectures are boring
135,1806446,4.0,3.0,"He tries to act tough, but he isn't."
136,1806446,3.0,3.0,"Good lectures, lot of bonus points, fair grading"
137,1806446,3.0,5.0,Exams are tough n he goes real fast during lecture
138,1806446,4.5,2.0,"I loved this class. You get out of it what you put into it. The test and quizzes are pretty easy as long as you study. Attendance isn't mandatory, but he does clicker question. If you miss class, you miss the points for that day. The lectures are long and go pretty fast. Overall, I recommend anyone to take him."
139,1806446,5.0,1.0,He is the best teacher that I've ever had
140,1806446,3.0,4.0,"attendance is not required, only 3 tests and final. Barely any homework"
141,1806446,4.0,5.0,"Professor Copp is very passionate about Biology. As someone who see's science like a second language, I wouldn't recommend Copp. He goes fast during class and the online homework was impossible to get a 100%"
142,1806446,4.5,3.0,He comes off strict at first but as you go in the class he really is an awesome teacher who is super interested in the subject and really does want all his students to pass. Make sure you read the textbook though because thats where all his test questions are from.
143,1806446,5.0,3.0,"Mr. Copp is one of the coolest professors I have ever met. At first he comes off as very strict, but all you have to do is go see him for help and before tests and he is the coolest guy ever. Him and I grab lunch every now and then and i'm not even a bio major. Just show him you care, and you are golden."
144,1806446,4.0,2.0,"Copp is very interested in the subject and wants to make sure that everyone understands the material. He's very strict about attendance and cell phone usage, but if you go to class and take notes the exams aren't hard. He takes a lot of the test material from the books, so make sure you read. Overall not a hard class"
145,1806446,4.5,2.0,Easy overall. I went everyday but did not take great notes. He puts his slides on Blackboard so I just used those and the textbook to study.
146,1806446,5.0,3.0,"Copp is a great teacher, see him for help during study hours and you will ace the class. Pay attention to lectures and attendance is mandatory but helps your grade dramatically. There are only three exams the entire semester so make sure you don't miss more than 3 classes."
147,1806446,3.0,3.0,He will go over something a million times if needed for everyone to understand something. The clicker questions in class really help out.
148,1806446,4.0,3.0,Prof. Copp tries to make the material as interesting as possible. Attendance and participation are part of your grade so you have to go to class. Tests are easy and mainly come from the book.
149,1806446,2.0,4.0,Not that great of a teacher. Class is boring. Attendance is mandatory. READ THE TEXTBOOK a lot of test questions come from it.
150,929902,4.0,5.0,"Mrs. Treloar is a cool teacher, not understandable but you can pass if you get help. Overall she is do able"
151,929902,5.0,5.0,"Mrs. Treloar is an awesome math teacher! No matter what math you take, you should definitely get her. She makes it interesting and fun! :)"
152,1427568,3.0,4.0,Go to class and do your MY SPANISH LAB work
153,2054258,5.0,3.0,Ms. Faulk has been one of my favorite writing teachers at Ole Miss. I had her my first semester of college and am continuing to be in her class for the second semester. Her grading style is not to criticize but to give the writer a different viewpoint and understanding of their writing style.
154,2054258,3.0,5.0,Although she normally teaches writing she taught my edhe class. I think she did a good job at making discussion about some of the topics we covered. A lot of the work she gave us was busy work and pointless which was annoying.
155,2054258,5.0,3.0,"One of the best teachers I've had. She is helpful and so nice. I loved her class. She teaches you how to improve so that you do better in other classes. If you listen to her and follow her guidance, you will improve. Some students here don't want to work at all."
156,2054258,4.0,3.0,"Great first writing teacher into college. Participation matters, so don't be afraid to speak up in class. Lots of peer review grading, always come prepared to class. Don't get carried away with your papers, stick to what the teacher is asking of you. Other than that, awesome teacher, I recommend taking her for your intro into writing."
157,2054258,4.0,3.0,"People who say she is a tough grader have not tried hard enough. Really isn't bad, she grades tough, but it's a college course. Everything you need to do is in her rubrics. Only like four papers and you have two weeks to write them!"
158,2054258,3.0,4.0,"She's a great teacher and I learned a lot from this class, but it's not an easy A and she is a fairly strict grader. She does give great feedback on essays which is always helpful. Probably would not take again."
159,2054258,2.0,5.0,"Proffessor Faulk isn't that bad. I think she should refrain from pushing her political views. She is a tough grader and compared to other teachers i wish i could be getting the A everyone else is getting. A bit too harsh for a gen ed. Prompts are too vague. She is fun and helpful if you ask though. If you're good at english you'll be fine, if not:/"
160,2054258,1.0,5.0,Shouldn't take this class. I googled her and found a mass of compliants at wayne state and Michigan state. Wish i had known. A total idiot
161,2054258,1.5,5.0,isn't clear on what she is expecting from students on papers if you don't share her same view you are penalized on paper extremely tough grader and doesn't give feedback
162,2386038,5.0,4.0,"When I say textbook usage, I mean that he has you buy your own music. If you are traditionally an independent person, he will be good for you since he leaves a lot of musical interpretation up to you. However, you must put work into your piano playing."
163,1228921,3.0,5.0,She is so hard. She expects you to write as if ohave a Ph.D like her.
164,1228921,1.0,5.0,"She doesn't care about the students, and her lectures are hard to follow, would not suggest taking this class."
165,1228921,5.0,1.0,Ms. Denton is a great teacher. She is very kind and if you go to class and participate should be a fairly easy A. Some of her questions on tests are worded weirdly but you get used to it. I suggest taking this class
166,1228921,3.0,2.0,"Ms. Denton is not the best teacher, her lectures are very basic, but she is helpful, nice and relatively easy."
167,1228921,5.0,3.0,One of my favorite teachers! She really cares about students learning the material and will meet outside of class if you need to.
168,1228921,1.5,1.0,Ms. Denton is very unprofessional.  Would not recommend.
169,1228921,4.5,3.0,"Prof Denton is smart, funny & hot."
170,2519162,2.0,4.0,"microbiology. homework and lab online is the only reason im not failing. test questions are very vague and extremely hypothetical instead of actually applying material to stuff that matters. someone hurt this man before, major trust issues. WILL NOT ROUND UP, NO EXTRA CREDIT, DO NOT ASK."
171,929915,5.0,2.0,She is my favorite professor I have ever had. And beautiful! She loves French and now i do too!
172,929915,4.5,2.0,"Easily the best/nicest/most enthusiastic professor I've had so far at Ole Miss. She will do anything she can to help you, and you can tell she really cares about what she's teaching. I've had her for my entire sophomore year of French (201/202), and I'm disappointed she doesn't teach any of the higher levels."
173,929915,4.5,4.0,A great teacher. Full of enthusiasm for the language. And one of the most beautiful women I've ever seen. Ooh-la-la!
174,929915,2.5,4.0,blah
175,929915,5.0,2.0,"Madame Karahan is an AWESOME teacher. She's sweet.. always smiling, and she loves French.. pay attention to what she says though, and come to class! :)"
176,2048123,4.5,3.0,She's always helpful and understanding. Lots of quizzes but you can make them up if you miss one
177,2048123,4.5,2.0,"She is a great professor, puts all of her slides on blackboard. She shows a lot of interesting videos and always willing to help. You don't have to come to class she doesn't take attendance but you will want to go. She's hilarious and a quick grader."
178,796800,5.0,4.0,do the homework and you will get a good grade. Also she gives practice tests and worked out answers that are the same as on the tests
179,796800,5.0,2.0,"Absolutely love her!!! My favorite professor by far this semester, and hoping I can take her again next semester too because that would be incredible! She is hilarious and likes to joke around, but she also is a very good teacher, and easy! Everything on Hawkes!!! Tests in MathLab! Overall, great great gal!"
180,796800,5.0,1.0,easiest professor i've had
181,796800,5.0,1.0,"Easy to learn through her lectures. She broke down every problem, but keep in mind she worked very fast. I am a slow writer so it was a little hard to keep up, BUT she is VERY good at her job. Even if I missed some notes, I was able to remember for the homework."
182,796800,5.0,3.0,Loved this class. It is super easy my final grade was over a 100. She is super nice and cares about you.
183,796800,5.0,1.0,An amazing teacher and an even better person.
184,796800,5.0,4.0,Love her
185,796800,5.0,1.0,"I have not taken a math class since my junior year of high school so I was very nervous about taking this class. She made it SO MUCH EASIER. She wants people to come to her office hours, she tells the whole class that you can just sit there and do homework. SHE WANTS TO HELP YOU. If you raise your hand for a question she will stop and help!"
186,796800,5.0,2.0,"Shes the best teacher Ive ever had. Im not strong in math but she explains things so well and if you dont understand something, her office door is always open. All of the homework is extra credit. You have one quiz a week that you take online from home and 5 tests, including final. Everything on the tests are on the practice test, so do them!!"
187,796800,5.0,2.0,Amazing teacher. Cares a lot about the class and wants everyone to pass. Also try to make the class interesting with some jokes. It's such an easy class if you go.
188,796800,5.0,4.0,Shes absolutely amazing
189,796800,5.0,3.0,Ole miss legend. You can tell she loves the school and wants to make the class easy.
190,796800,5.0,2.0,Mrs. Anderson was a great teacher. She gives great notes and cares about all of her students. I am taking another one of her classes in the spring
191,796800,5.0,1.0,"She wants you to understand the material. Wonderful professor, really helped me grasp the concepts of business calculus 2."
192,796800,3.0,1.0,"She is nice and helpful. However, she just works examples and doesn't really teach the concepts of calculus. I have taken AP calc in high school and this class is sooooo watered down in comparison. If you just want a grade, take her. If you want to learn calculus you should probably find someone else."
193,796800,5.0,1.0,Best professor I have ever taken. I love her.
194,796800,5.0,1.0,Anderson is my favorite teacher ever! I had never taken a Calculus class before I took her and I came out with an A. She made calculus fun!
195,796800,5.0,1.0,Best math teacher ever! She makes math so simple! EASY A!
196,796800,5.0,2.0,"I love her, she helps you really understand the subject. I recommend getting her for both Math 267 and Math 268"
